load_zone,period,timepoint_label,Coal,Uranium,Naturalgas,Distillate,Hydrogen,Waste_biomass,Fuel,Electricity,Heat,Solar,Water,Wind,Batteries,Conventional Hydroelectric,Geothermal,Hydroelectric Pumped Storage,Offshore Wind Turbine,Onshore Wind Turbine,Small Hydroelectric,Solar Photovoltaic,distributed_generation,curtail_Electricity,curtail_Heat,curtail_Solar,curtail_Water,curtail_Wind,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
MISC,2023,202310,0.00022146543109727068,2372.9999189883074,5341.3919729348945,5.196903903582128e-05,0,83.26003271852653,0,0.0008009375545167993,0,438.0090583975983,20.51432301639624,671.9778147322671,0.00048784413401840437,0.0015230221431650774,0,0.0003130934204983949,0,671.9778147322671,20.512799994253076,245.24405839759834,192.765,507.29919906244544,0,0.0,451.4984769836038,7.559085202046845e-05,2.2539723242062914e-06,8928.154195160014,0.0,8486.849680264526,17415,0.0038776764607233605,0.0,0.0,144.6338669116577,peak
MISC,2023,202310,9.243916582351079e-06,2372.999997537074,6993.499830503366,1.9137634410033856e-06,0,83.26019490859926,0,4.389238562753681e-05,0,713.9716371700763,20.513011546089174,220.19145376702448,2.8040452797364852e-05,0.00021155183609795547,0,1.585193283017196e-05,0,220.19145376702448,20.512799994253076,498.84163717007624,215.13,507.2999561076143,0,2.3149137859945768e-06,451.4997884539108,-2.842170943040401e-14,7.688998615199707e-08,10404.436180482295,0.0,8307.563863148605,18712,4.370460152274424e-05,0.0,0.0,160.70667632675466,typical
MISC,2023,202310,0.0003004878025483378,2372.9999305499787,6993.500196934887,5.818353151757756e-05,0,83.26005730745871,0,0.0011045214363325062,0,967.5314621646098,20.51498633892843,155.54289714814922,0.0005939284720066614,0.0021863446753552177,0,0.0005105929643258448,0,155.54289714814922,20.512799994253076,740.6864621646098,226.84500000000003,507.2988954785637,0,8.526512829121202e-14,451.4978136610716,6.542722667290946e-05,2.2644815789479052e-06,10593.35099363678,0.0,9268.650439359388,19862,0.0014352599340986842,0.0,0.0,167.00961104468664,peak
MISC,2023,202310,1.1122981414045478e-05,2372.99999771001,9013.999140590668,2.03306434469951e-06,0,83.26019527731361,0,4.590804625524421e-05,0,1136.1496967791861,20.512896360984907,258.9327557946342,2.2586742460475777e-05,9.636673183044559e-05,0,2.3321303794768434e-05,0,258.9327557946342,20.512799994253076,911.0796967791862,225.06999999999994,507.29995409195374,0,1.7053025658242404e-13,451.4999036390151,2.16152113807766e-06,7.70750792507717e-08,12885.854741576886,0.0,7933.14529959433,20819,4.125387727621473e-05,0.0,0.0,172.07355687489172,typical
MISC,2023,202310,0.00037082875324823854,2372.999935198518,12394.792600046154,6.19039799240106e-05,0,83.26006712839026,0,0.001173140138119511,0,1275.6047275618746,102.73990497828628,473.1275791706398,0.0006098401160620837,82.2271049840332,0,0.0005633000220574275,0,473.1275791706398,20.512799994253076,1055.1497275618747,220.455,507.2988268598619,0,0.0,369.27289502171374,6.129334508386819e-05,2.2698080340939376e-06,16702.526419956732,0.0,5021.474783587813,21724,0.001205813918355799,0.0,0.0,178.49228448636592,peak
MISC,2023,202310,1.3964316194927399e-05,2372.9999978539254,12394.79988782207,2.1617642924238043e-06,0,83.26019558293164,0,4.31889302931984e-05,0,1319.3729589256118,97.05991017956234,447.9471409844639,1.885023366228071e-05,76.54711018530926,0,2.433869663091769e-05,0,447.9471409844639,20.512799994253076,1097.1429589256118,222.23,507.2999568110697,0,2.0328607206465676e-06,374.95288982043763,5.684341886080802e-14,7.725260034093285e-08,16715.440150663577,0.0,5841.559892130336,22557,4.286422685418282e-05,0.0,0.0,182.99197930832983,typical
MISC,2023,202310,0.0004115147081645771,2372.9999369055513,12394.7968828586,6.354558733448297e-05,0,83.26007070214654,0,0.001334446789232536,0,1379.8271071866245,172.57909402748112,349.99711095516227,0.0005399955918841681,152.06629403322805,0,0.0007944511973483681,0,349.99711095516227,20.512799994253076,1134.5221071866245,245.30500000000006,507.29866555321075,0,-8.526512829121202e-14,299.4337059725189,5.976390406203791e-05,2.271986024299728e-06,16753.462012142652,0.0,6722.539225937999,23476,0.0012403516662558287,0.0,0.0,182.99087437216957,peak
MISC,2023,202310,1.5934379161405422e-05,2372.9999979145628,12394.800025469212,2.2269929810823853e-06,0,83.26019571135541,0,4.2045951784242425e-05,0,1365.5802605592064,20.51305535850802,545.4485283071635,1.8843385174235584e-05,0.00025536425494492623,0,2.3202566610006844e-05,0,545.4485283071635,20.512799994253076,1102.1702605592063,263.4100000000001,507.2999579540482,0,-5.684341886080802e-14,451.499744641492,1.9783750531132682e-06,7.733692786446339e-08,16782.602123527333,0.0,7468.397917053969,24251,4.065840497658728e-05,0.0,0.0,188.02962394757378,typical
MISC,2023,202310,0.0004655619563082081,2372.999938572696,12394.800117943585,6.533103847205601e-05,0,83.26007420842046,0,0.0009900562745033992,0,1290.4474732391964,20.519129515068798,728.6138100973901,0.0005329255351573075,0.006329520815722213,0,0.0004571307393460917,0,728.6138100973901,20.512799994253076,1032.0075315071715,258.43994173202486,507.2990099437255,0,5.826797513464044e-05,451.4936704849312,-1.1368683772161603e-13,2.2742299487878677e-06,16890.642064525626,0.0,8046.359202468783,24937,0.0012692667162271173,0.0,0.0,187.6968544771498,peak
MISC,2023,202310,1.5735442556253662e-05,2372.999997909235,12394.799997308319,2.2209500506588958e-06,0,83.26019570007125,0,3.065702962874792e-05,0,1170.9906832623415,20.51289372062072,835.3553444612846,1.705089004875727e-05,9.372636764311359e-05,0,1.3606139579990656e-05,0,835.3553444612846,20.512799994253076,944.1456832623415,226.8449999999999,507.29996934297037,0,8.526512829121202e-14,451.4999062793793,1.983172751351958e-06,7.733222433515222e-08,16877.919160975296,0.0,8645.080888265995,25523,4.931416135262258e-05,0.0,0.0,187.569737024516,typical
MISC,2023,202310,0.000522016234408066,2372.9999398218306,13380.753392794497,6.680612763742135e-05,0,83.2600768203481,0,0.0009389004419814429,0,931.0069118055526,20.515167186477594,981.2840636195269,0.0005242177887067964,0.0023671922245170457,0,0.00041468265327464655,0,981.2840636195269,20.512799994253076,764.8669689477986,166.13994285775402,507.299061099558,0,5.714224599273621e-05,451.4976328135224,-1.1368683772161603e-13,2.2760013284033144e-06,17769.821079771038,0.0,8239.180179265699,26009,0.001261311425641281,0.0,0.0,191.36800762160468,peak
MISC,2023,202310,1.803408473489898e-05,2372.9999979604986,12679.269840392739,2.2818809885809763e-06,0,83.26019580847262,0,3.275042024954161e-05,0,607.2697352364573,20.51287605487822,1467.1848367715068,1.8267295012466614e-05,7.606062514236437e-05,0,1.4483125237074995e-05,0,1467.1848367715068,20.512799994253076,514.6147352364574,92.65499999999997,507.2999672495797,0,1.936991594675419e-06,451.4999239451218,0.0,7.740544342138412e-08,17230.49753529094,0.0,8960.502507384821,26191,4.2742603595793855e-05,0.0,0.0,192.04773475554586,typical
MISC,2023,202310,0.0006504229261912128,2372.9999417247463,14352.79157320607,6.932011102414385e-05,0,83.26008081416477,0,0.0012156258194658909,0,313.17983769647617,20.521073667745387,1426.667927360393,0.0006832069255103869,0.008273673492313229,0,0.000532418893955504,0,1426.667927360393,20.512799994253076,304.30489311907945,8.874944577396718,507.2987843741805,0,5.542260322499715e-05,451.4917263322546,-2.2737367544323206e-13,2.2788106698335763e-06,18569.42236983845,0.0,7298.578572803997,25868,0.0009449204727038786,0.0,0.0,197.21404396326713,peak
MISC,2023,202310,2.1204706073831725e-05,2372.9999980088346,13815.415874141234,2.3455874345412676e-06,0,83.26019591056203,0,4.067466945795092e-05,0,50.256677702567,122.46945958506038,1646.94048737513,2.317217497910422e-05,101.9566595908073,0,1.7502494478846696e-05,0,1646.94048737513,20.512799994253076,50.256677702567,0.0,507.2999593253306,0,1.893330157543005e-06,349.5433404149396,2.2737367544323206e-13,7.747442316891752e-08,18091.34275694835,0.0,6854.657276314623,24946,3.334137777589267e-05,0.0,0.0,196.4788476834937,typical
MISC,2023,202310,0.0005599761140998444,2372.9999405356302,12394.800298662874,6.770951212281903e-05,0,83.26007833964375,0,0.0010595758172362046,0,0.0,20.5296209113412,1688.9211250289663,0.0006074650610083015,0.016820917088125942,0,0.00045211075622790325,0,1688.9211250289663,20.512799994253076,0.0,0.0,507.2989404241828,0,0.0,451.4831790886588,5.649660897688591e-05,2.276997035240484e-06,16560.512750739897,0.0,7501.4883225980475,24062,0.0010756131727170215,0.0,0.0,193.59965711896604,peak
MISC,2023,202310,1.4223710853825035e-05,2372.9999978632004,12394.799774133204,2.1712568996543705e-06,0,83.26019560268566,0,4.6752055294297294e-05,0,0.0,118.60889170321377,2600.277289393556,2.6789578049796025e-05,98.0960917089607,0,1.996247724450127e-05,0,2600.277289393556,20.512799994253076,0.0,0.0,507.2999532479447,0,0.0,353.40390829678626,2.0245583982614335e-06,7.72651347064569e-08,17569.946211842886,0.0,5735.053822013,23305,3.394038408161353e-05,0.0,0.0,183.74003999464875,typical
MISC,2023,202310,0.0003928897922040989,2372.999936192599,10458.008131255348,6.283996436821176e-05,0,83.26006922598651,0,0.006246096228924483,0,0.0,120.64412671036511,2353.450922890348,0.002116607846754129,100.13132671611204,0,0.004129488382170354,0,2353.450922890348,20.512799994253076,0.0,0.0,507.2937539037711,0,0.0,351.3686732896349,6.040716471034102e-05,2.2710414838560472e-06,15388.369888100631,0.0,6250.630818372682,21639,0.0007087415355909949,0.0,0.0,181.09473711577024,peak
MISC,2023,202310,9.913301111003507e-06,2372.999997610077,6993.499895697858,1.960286875748128e-06,0,83.26019506455482,0,5.3974918075938204e-05,0,0.0,20.513238215943243,2052.172006041435,3.0472277701510393e-05,0.0004382216901659547,0,2.350264037442781e-05,0,2052.172006041435,20.512799994253076,0.0,0.0,507.2999460250819,0,0.0,451.49956178405677,2.2503668333229143e-06,7.696455859745743e-08,11522.445398478374,0.0,8313.554638412996,19836,3.698554904467923e-05,0.0,0.0,165.30020439725632,typical
MISC,2023,202311,0.0004171366091092209,2372.999937103886,12394.793410874938,6.374791074647819e-05,0,83.2600711222725,0,501.01225438800833,0,0.0,472.00550498105423,1260.119625338394,30.013445614988107,451.49270498680113,0,470.99880877302024,0,1260.119625338394,20.512799994253076,0.0,0.0,6.287745611991625,0,0.0,0.007295018945796983,5.958097949587682e-05,2.272253682647976e-06,17084.191284693075,0.0,6848.8092987763,23933,0.0005857418760045407,0.0,0.0,183.5432281540333,peak
MISC,2023,202311,1.2563860791837677e-05,2372.999997794341,9013.999893303984,2.104495148352857e-06,0,83.26019545676161,0,494.7999123364348,0,0.0,472.0127128466759,1568.170853153811,23.799942721825715,451.4999128524228,0,470.99996961460903,0,1568.170853153811,20.512799994253076,0.0,0.0,12.500087663565239,0,0.0,8.715332410247356e-05,2.0862250948994188e-06,7.717731253679029e-08,14005.243579560365,0.0,8409.756440749105,22415,2.040271552472221e-05,0.0,0.0,178.30643441372197,typical
MISC,2023,202311,0.0003202376116870155,2372.999932149921,6993.500097713384,5.935576164386982e-05,0,83.26006066771353,0,494.798849189207,0,0.0,472.0115141616824,1718.380941587978,23.799659823845566,451.4987141674293,0,470.9991893653614,0,1718.380941587978,20.512799994253076,0.0,0.0,12.501150810793035,0,0.0,0.001285838317642174,6.40137407117436e-05,2.2662404145092255e-06,12134.951775063259,0.0,9231.048835852505,21366,0.0006131803505689673,0.0,0.0,170.7741507342196,peak
MISC,2023,202311,9.606269583431034e-06,2372.999997578461,6993.499899851809,1.9395171365544747e-06,0,83.26019499696875,0,494.7998796879586,0,0.0,472.012736714627,1256.6733921860086,23.79991793238506,451.4999367203739,0,470.9999617555735,0,1256.6733921860086,20.512799994253076,0.0,0.0,12.500120312041417,0,0.0,6.328537301669712e-05,2.2783444819651777e-06,7.693437418878109e-08,11673.246112561617,0.0,9064.753909802566,20738,2.2451004583153307e-05,0.0,0.0,163.26425318727462,typical
MISC,2023,202311,0.0002770569457884867,2372.9999281617147,6993.495252287197,5.660764928305902e-05,0,83.2600522123268,0,494.78765306760687,0,5.679932452325829,472.0070417089318,1353.6417102676073,23.79093207238442,451.4942417146787,0,470.99672099522246,0,1353.6417102676073,20.512799994253076,0.0,5.679932452325829,12.512346932393086,0,6.754767417049834e-05,0.005758291068218568,0.0,2.262041609300521e-06,11775.871903822306,0.0,8762.128778092418,20538,0.000684176454854332,0.0,0.0,161.47748119211164,peak
MISC,2023,202311,1.2086632130343332e-05,2372.9999977695757,6993.500379023489,2.082433139989358e-06,0,83.26019540412952,0,494.6341228696937,0,120.97471920443878,472.0127544634606,644.8765123937364,23.79991643123812,451.4999544692075,0,470.8342064384556,0,644.8765123937364,20.512799994253076,72.33971920443878,48.635000000000005,12.665877130306228,0,2.108269626432957e-06,4.553653940320146e-05,0.0,7.71449017459162e-08,11182.258695297589,0.0,9759.741326645504,20942,2.202222504348295e-05,0.0,0.0,176.428888668952,typical
MISC,2023,202311,0.0003691938183859423,2372.999935114295,12394.786815404696,6.18268234340292e-05,0,83.26006694586243,0,0.03641859319135973,0,479.9119240238491,471.99404170095715,149.96185545517517,0.027476046821235042,451.48124170670405,0,0.008942546370124694,0,149.96185545517517,20.512799994253076,320.5169240238491,159.39499999999998,507.2635814068086,0,2.842170943040401e-14,0.018758299042872295,6.134580721095517e-05,2.2697123989351412e-06,15952.951488258668,0.0,6031.0491571239,21984,0.0006476508175332988,0.0,0.0,178.30629176970527,peak
MISC,2023,202311,1.2592825778975521e-05,2372.9999977957245,12394.799732826234,2.1057563116688298e-06,0,83.26019545949421,0,14.208747334679453,0,748.6685299610504,405.2774619734356,373.3036667232418,14.208682558577634,384.7646619791825,0,6.477610181891699e-05,0,373.3036667232418,20.512799994253076,566.5535299610503,182.115,493.09125266532055,0,2.0849804514000425e-06,66.73533802656442,-5.684341886080802e-14,7.718179828262221e-08,16392.518346772446,0.0,7259.481675856491,23652,2.272855632701291e-05,0.0,0.0,178.40861300030392,typical
MISC,2023,202311,0.0005186758703288297,2372.999939784515,12394.859750830083,6.676093314664873e-05,0,83.2600767606306,0,507.28971784633256,0,953.3732205860572,472.01162525586494,419.97208334445736,36.293528230752344,451.49882526161184,0,470.9961896155802,0,419.97208334445736,20.512799994253076,787.5882205860572,165.78499999999997,0.010282153667446892,0,1.4210854715202004e-13,0.001174744135084893,5.717135468330525e-05,2.275937483511351e-06,17203.766999844738,0.0,8316.233567284906,25520,0.0005694044815353716,0.0,0.0,191.4795831543205,peak
MISC,2023,202311,1.8720833169498366e-05,2372.999997972621,14352.799675430473,2.297269666252487e-06,0,83.26019583402015,0,500.8106487285162,0,1091.3972582861907,472.0127093508972,420.51772253229933,29.810721769001585,451.4999093566441,0,470.9999269595146,0,420.51772253229933,20.512799994253076,931.2922582861906,160.10500000000002,6.489351271483827,0,1.1368683772161603e-13,9.064910284450889e-05,1.926036247823504e-06,7.742562821002252e-08,19293.79822915312,0.0,7896.2017903626565,27190,1.9593440898343293e-05,0.0,0.0,193.12272432936595,typical
MISC,2023,202311,0.003997506894643315,2372.99994668593,14423.396708540586,7.795204541750716e-05,0,83.26009120586745,0,507.29813491844067,0,1174.2832686255838,472.012068981422,147.74605135257798,36.298784324155,451.4992689871689,0,470.99935059428566,0,147.74605135257798,20.512799994253076,1008.1432686255837,166.1400000000001,0.0018650815593446168,0,-8.526512829121202e-14,0.0007310185780511347,5.0913064768565164e-05,2.2872219917233375e-06,19181.000345769346,0.0,9504.000083486462,28685,0.0004315414185230021,0.0,0.0,214.82223385994607,peak
MISC,2023,202311,2224.1609580540717,2372.9999982120717,14423.399895829074,2.7082807106851384e-06,0,83.26019633829323,0,507.29976372623616,0,1200.8510474661841,472.0127445606666,33.29886097316535,36.29978284675139,451.4999445664135,0,470.9999808794848,0,33.29886097316535,20.512799994253076,1051.0410491747832,149.80999829140092,0.0002362737638463841,0,1.7085990862142353e-06,5.543933343687968e-05,-2.842170943040401e-14,7.782908213349096e-08,21317.283467868045,0.0,8660.716547988679,29978,1.5998869108706483e-05,0.0,0.0,217.71990529941482,typical
MISC,2023,202311,3589.9726752191796,2372.9999474229176,14423.397050035666,7.958091646223265e-05,0,83.26009274333141,0,493.72124123657403,0,1238.7506155611811,410.043033763501,13.554541648633467,22.721760809144193,389.5302337692479,0,470.99948042742983,0,13.554541648633467,20.512799994253076,1069.415615561181,169.33499999999998,13.57875876342598,0,5.024018673793762e-05,61.96976623649903,-1.7763568394002505e-15,2.288721059509673e-06,22625.699277211905,0.0,8051.301197206625,30677,0.000476723556593621,0.0,0.0,217.71990452970854,peak
MISC,2023,202311,4241.396358976355,2372.9999982120767,14423.399898972892,2.708292349654878e-06,0,83.26019633833879,0,488.79789511712505,0,1207.1935114191792,337.81865902920424,23.242673923487526,17.797922337433047,317.30585903495114,0,470.99997277969203,0,23.242673923487526,20.512799994253076,1035.018513127752,172.1749982914273,18.502104882874903,0,1.7085726824461744e-06,134.1941409707958,-3.552713678800501e-15,7.783167169736658e-08,23178.109194696946,0.0,7478.890822042055,30657,1.681735907785878e-05,0.0,0.0,217.71990533184203,typical
MISC,2023,202311,5779.960845964547,2372.999947423955,14423.397037894701,7.958206008018198e-05,0,83.26009274394806,0,488.4839016190753,0,1191.3980905860576,315.15617288470617,53.28437940465892,17.485671823839034,294.64337289045307,0,470.9982297952363,0,53.28437940465892,20.512799994253076,964.9080905860576,226.49,18.8160983809247,0,0.0,156.85662711529386,5.023930761183237e-05,2.2887531778957614e-06,24707.94054810371,0.0,6040.059957032366,30748,0.0005074691612658401,0.0,0.0,217.7199050372099,peak
MISC,2023,202311,6501.20892453268,2372.9999982120803,14423.39989859651,2.708298251366317e-06,0,83.26019633836212,0,486.30892942232646,0,973.4745921328704,305.38301478127016,43.61427917371816,15.309061682272267,284.87021478701706,0,470.9998677400542,0,43.61427917371816,20.512799994253076,783.9045938413943,189.56999829147605,20.991070577673554,0,1.7085239676362107e-06,166.62978521872986,-4.263256414560601e-14,7.783061436552261e-08,25189.649835898115,0.0,5158.3501811346,30348,1.7649074407816876e-05,0.0,0.0,217.7199053463607,typical
MISC,2023,202311,8090.740069365175,2372.9999474250253,14423.397009192804,7.958337172173671e-05,0,83.26009274449137,0,290.9318283582106,0,779.9202603734157,301.5246841528727,70.80497502834805,13.829397815867027,281.0118841586196,0,277.1024305423436,0,70.80497502834805,20.512799994253076,629.0452603734157,150.875,216.3681716417894,0,0.0,170.48811584712735,5.023268970205663e-05,2.2887630532753485e-06,26413.578946223715,0.0,3923.4215755049627,30337,0.0005239989529111656,0.0,0.0,217.71990535724493,peak
MISC,2023,202311,9039.745002106576,2372.999998212084,14423.399895708759,2.7083025075855436e-06,0,83.26019633835716,0,134.4488129395821,0,557.9459948182241,300.97876836609584,118.51891288744218,13.79110879627088,280.46596837184273,0,120.65770414331121,0,118.51891288744218,20.512799994253076,478.42599652668434,79.51999829153976,372.8511870604179,0,1.708460288796232e-06,171.0340316339042,0.0,7.783022030258166e-08,27031.29758408542,0.0,3047.7024345374844,30079,1.7907488226001694e-05,0.0,0.0,217.71990535766648,typical
MISC,2023,202311,7540.626732753604,2372.999947424098,14423.396501282743,7.958294077304861e-05,0,83.26009274454191,0,139.40124584341683,0,239.9096401219159,301.8094187342335,112.38867740325428,13.811650738791013,281.2966187399804,0,125.58959510462581,0,112.38867740325428,20.512799994253076,232.0996401219159,7.81,367.8987541565832,0,5.020997193128096e-05,170.20338126576655,-1.4210854715202004e-14,2.2886925427031894e-06,25213.792335890746,0.0,4239.208186647884,29453,0.0005248279484118124,0.0,0.0,217.7199052874922,peak
MISC,2023,202311,4464.321296978454,2372.9999982120758,14423.399875774923,2.7082875060568793e-06,0,83.2601963383247,0,188.63997666108375,0,24.968377511578353,362.6590457815314,131.6029802935211,16.049475594741335,342.1462457872783,0,172.59050106634243,0,131.6029802935211,20.512799994253076,24.968377511578353,0.0,318.66002333891623,0,1.7082347945063248e-06,109.35375421846862,0.0,7.78263049937999e-08,22051.851750259775,0.0,6065.148267787813,28117,1.79062004010485e-05,0.0,0.0,217.7199053337218,typical
MISC,2023,202311,373.86294911440683,2372.999947417435,14423.396269181841,7.957226456959123e-05,0,83.26009273720197,0,324.9427642587793,0,0.0,395.09659090821873,191.3957775132624,19.54510150560544,374.58379091396563,0,305.39766275317385,0,191.3957775132624,20.512799994253076,0.0,0.0,182.35723574122073,0,0.0,76.9162090917813,5.0186092522608305e-05,2.2885561475419857e-06,18164.95447070341,0.0,8749.04605019133,26914,0.000523180487045442,0.0,0.0,217.71989471165477,peak
MISC,2023,202311,2.8209897109688874e-05,2372.9999980697858,14352.79990607196,2.436230308096099e-06,0,83.2601960391118,0,312.95347475097253,0,0.0,337.8117214879498,469.6021623863359,11.77900925738256,317.2989214936967,0,301.17446549359,0,469.6021623863359,20.512799994253076,0.0,0.0,194.34652524902742,0,0.0,134.20107851205023,1.8379191146777885e-06,7.757273272532533e-08,17929.427489452242,0.0,7905.572529730854,25835,1.9266890269077657e-05,0.0,0.0,202.35679819007117,typical
MISC,2023,202311,0.00045745575043066314,2372.9999383264567,12394.796614151714,6.505647922185398e-05,0,83.26007366816918,0,471.0083629925091,0,0.0,335.45786408668187,609.0286682314357,0.01174316424025475,314.94506409242877,0,470.9966198282688,0,609.0286682314357,20.512799994253076,0.0,0.0,36.29163700749092,0,0.0,136.55493591331816,5.8466997984396585e-05,2.2738972557847106e-06,16266.552043969197,0.0,7818.448563120871,24085,0.0006093623101355774,0.0,0.0,186.8244105989917,peak
MISC,2023,202311,1.3370815370395472e-05,2372.9999978307555,12015.633706060551,2.138751894902118e-06,0,83.26019553393573,0,387.406222310354,0,0.0,237.86308070982705,661.1462652911723,0.00034800037114608257,217.35028071557397,0,387.40587430998283,0,661.1462652911723,20.512799994253076,0.0,0.0,119.89377768964602,0,0.0,234.14971929017295,2.0535004523480893e-06,7.722329640507354e-08,15758.309483246161,0.0,6534.69053859978,22293,2.193901158903644e-05,0.0,0.0,181.13416764022423,typical
MISC,2023,202312,0.0003539806446707914,2372.9999343192276,9013.99053643545,6.112330008388319e-05,0,83.26006525881823,0,470.9947982559047,0,0.0,20.517231705566825,829.5375905324225,0.0014430787689389377,0.004431711313747768,0,470.99335517713575,0,829.5375905324225,20.512799994253076,0.0,0.0,36.305201744095314,0,0.0,451.49556829443316,6.206395414665167e-05,2.268726677044145e-06,12791.300571611337,0.0,6705.700179688633,19497,0.0007535664563723439,0.0,0.0,175.97249710608733,peak
MISC,2023,202312,1.0883760195993523e-05,2372.9999976928316,6993.500001377411,2.0197092829972855e-06,0,83.26019524101275,0,470.9999727928668,0,0.0,20.51314189384433,742.5082793594395,4.993815232152838e-05,0.0003418995912560479,0,470.9999228547145,0,742.5082793594395,20.512799994253076,0.0,0.0,36.300027207133155,0,0.0,451.49965810615566,2.1766979898529826e-06,7.705259875783607e-08,10683.781601260875,0.0,7814.218425163618,18498,2.648684969259647e-05,0.0,0.0,170.88556204333017,typical
MISC,2023,202312,0.00026830858787462797,2372.9999271256293,5361.049032044856,5.597926468908776e-05,0,83.26005005073506,0,470.99632317199405,0,0.0,33.22711989380508,630.8207555252353,0.000967232518708643,12.714319899552006,0,470.99535593947536,0,630.8207555252353,20.512799994253076,0.0,0.0,36.303676828005905,0,0.0,438.78568010619495,6.84396397900855e-05,2.2610029917109507e-06,8952.353532100105,0.0,8900.647424884772,17853,0.0009592436140911623,0.0,0.0,159.76113414140167,peak
MISC,2023,202312,8.382749041474834e-06,2372.999997414812,5341.399969764916,1.8459246056987155e-06,0,83.26019464679291,0,220.84680727658616,0,0.0,20.51310402993268,820.5853687739678,3.809366603269229e-05,0.0003040356796058897,0,220.84676918292013,0,820.5853687739678,20.512799994253076,0.0,0.0,286.45319272341385,0,0.0,451.4996959700673,2.422593297524145e-06,7.677541829274548e-08,8859.605452135682,0.0,8726.394581447053,17586,3.3648756857202975e-05,0.0,0.0,153.52513843379606,typical
MISC,2023,202312,0.00026299894405111676,2372.99992643373,5343.725570689509,5.557830264390002e-05,0,83.26004860308815,0,2.611034884755975,0,6.744930939512528,24.639629018129263,864.6206001832359,0.003151009009511734,4.126829023876185,0,2.607883875746463,0,864.6206001832359,20.512799994253076,0.0,6.744930939512528,504.68896511524406,0,6.906048747179483e-05,447.3731709818707,-1.1368683772161603e-13,2.260340050416529e-06,8698.602059329207,0.0,9003.398717791059,17702,0.0007793790974381229,0.0,0.0,158.44482726071755,peak
MISC,2023,202312,9.991749660423612e-06,2372.999997617674,6993.4998670014775,1.9654292203680443e-06,0,83.26019508085135,0,7.081496571425028e-05,0,137.46715178443276,20.51440450752552,984.9659752884248,3.486275276652133e-05,0.0016045132724428325,0,3.5952212947728946e-05,0,984.9659752884248,20.512799994253076,71.43715178443267,66.03000000000009,507.2999291850343,0,2.2435859250435897e-06,451.49839549247446,-2.2737367544323206e-13,7.697090526226547e-08,10592.70767405253,0.0,7798.292359218746,18391,3.339563124664219e-05,0.0,0.0,165.80828015508945,typical
MISC,2023,202312,0.00035953654038647416,2372.9999346261948,9675.566659036806,6.139211860250776e-05,0,83.26006593913255,0,0.009593039504761383,0,423.89926660773847,35.30885699190218,247.52189290805018,0.005149048220582487,14.796056997649108,0,0.004443991284178897,0,247.52189290805018,20.512799994253076,281.54426660773845,142.35500000000002,507.29040696049526,0,5.684341886080802e-14,436.70394300809784,6.178252368727044e-05,2.269090959909358e-06,12838.566690077985,0.0,6606.433988395714,19445,0.0006807424976588948,0.0,0.0,177.0458895127748,peak
MISC,2023,202312,1.1990336027389759e-05,2372.9999977642315,11922.236941464611,2.077796416947415e-06,0,83.26019539262464,0,0.00019935261402052827,0,729.9666744876582,20.513113260693036,190.38850746747573,0.0001535369712888921,0.00031326643996058384,0,4.581564273163617e-05,0,190.38850746747573,20.512799994253076,546.4316744876583,183.53499999999997,507.29980064738595,0,1.4210854715202004e-13,451.499686739307,2.1131198764123837e-06,7.713864992375368e-08,15319.365643258041,0.0,5666.634381254558,20986,2.4597122381584998e-05,0.0,0.0,176.03281468493626,typical
MISC,2023,202312,0.0003792208130247121,2372.999935583906,12394.792803548993,6.225893419236573e-05,0,83.2600679164214,0,0.002222354889852194,0,983.554935642795,35.2275290767855,220.47183352680372,0.0010212478934952783,14.714729082532424,0,0.0012011069963569153,0,220.47183352680372,20.512799994253076,795.4049356427951,188.14999999999998,507.29777764511016,0,6.094242840504194e-05,436.7852709232145,-2.842170943040401e-14,2.2702986998116834e-06,16090.309769130341,0.0,6415.691084540078,22506,0.0008559391713440308,0.0,0.0,179.38607311772535,peak
MISC,2023,202312,1.593512086648155e-05,2372.999997914584,12394.799993829749,2.227017686636472e-06,0,83.2601957113925,0,150.25501897853604,0,1166.167206785667,34.974173657682925,351.43025940485086,7.303841350280874e-05,14.461373663429848,0,150.25494594012255,0,351.43025940485086,20.512799994253076,972.692206785667,193.47500000000002,357.04498102146397,0,1.97834253867768e-06,437.03862634231706,-1.1368683772161603e-13,7.733637482460071e-08,16553.886864444597,0.0,7283.113158405372,23837,2.293690075461451e-05,0.0,0.0,188.0379598498096,typical
MISC,2023,202312,0.0005518815666685209,2372.999940389294,14352.792180503175,6.751999346685723e-05,0,83.26007802495042,0,0.0035656673562898707,0,1267.0848405435722,20.516758259821295,310.16659559201696,0.0008263865432514437,0.003958265568220597,0,0.002739280813038427,0,310.16659559201696,20.512799994253076,1086.7448405435723,180.34,507.2964343326437,0,5.6627875437698094e-05,451.4960417401787,-1.1368683772161603e-13,2.2768064141094415e-06,18406.824578381744,0.0,6796.176233502134,25203,0.0008141593082010444,0.0,0.0,193.12274170842497,peak
