load_zone,period,timepoint_label,Coal,Uranium,Naturalgas,Distillate,Hydrogen,Waste_biomass,Fuel,Electricity,Heat,Solar,Water,Wind,Batteries,Conventional Hydroelectric,Geothermal,Hydroelectric Pumped Storage,Offshore Wind Turbine,Onshore Wind Turbine,Small Hydroelectric,Solar Photovoltaic,distributed_generation,curtail_Electricity,curtail_Heat,curtail_Solar,curtail_Water,curtail_Wind,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
BASN,2023,202300,0.0,0,961.3840421837704,0.0,0,28.633200000000002,0,0.0,461.9395,4615.347954883515,202.11840000000004,94.89447912996461,0.0,0.0,461.9395,0,0,94.89447912996461,202.11840000000004,4142.897954883515,472.45000000000005,935.8,0.0,0.0,2489.5999999999995,-1.4210854715202004e-14,0.0,6364.31757619725,0,4465.68242380275,10830,0.0,0.0,0.0,134.39298301225148,typical
BASN,2023,202300,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5500.138275126823,202.11840000000004,52.11296162750676,0.0,0.0,461.9395,0,0,52.11296162750676,202.11840000000004,5074.933275126823,425.205,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,6547.14233675433,0,4175.85766324567,10723,0.0,0.0,0.0,130.37132101139468,peak
BASN,2023,202300,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5962.569941191025,202.11840000000004,16.288236700747017,0.0,0.0,461.9395,0,0,16.288236700747017,202.11840000000004,5536.505941191024,426.064,935.8,0.0,0.0,2489.5999999999995,-3.552713678800501e-15,0.0,6973.749277891771,0,3654.2507221082287,10628,0.0,0.0,0.0,130.2261902198396,typical
BASN,2023,202300,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,6176.540062724398,202.11840000000004,0.39735879473056096,0.0,0.0,461.9395,0,0,0.39735879473056096,202.11840000000004,5649.973062724398,526.567,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,7171.828521519129,0,3273.171478480873,10445,0.0,0.0,0.0,130.40777086735972,peak
BASN,2023,202300,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,6085.971248221685,202.11840000000004,10.27230976258354,0.0,0.0,461.9395,0,0,10.27230976258354,202.11840000000004,5450.311248221685,635.66,935.8,0.0,9.094947017729282e-13,2489.5999999999995,-1.7763568394002505e-15,0.0,7091.134657984268,0,3191.8653420157325,10283,0.0,0.0,0.0,130.27401110913095,typical
BASN,2023,202300,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5175.6292784315565,202.11840000000004,33.879120222178415,0.0,0.0,461.9395,0,0,33.879120222178415,202.11840000000004,4726.372278431557,449.257,935.8,0.0,0.0,2489.5999999999995,-7.105427357601002e-15,0.0,6204.399498653735,0,3962.6005013462645,10167,0.0,0.0,0.0,130.35674679697624,peak
BASN,2023,202300,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,3580.5679873281447,202.11840000000004,61.93305047827358,0.0,0.0,461.9395,0,0,61.93305047827358,202.11840000000004,3499.8219873281446,80.746,935.8,0.0,4.547473508864641e-13,2489.5999999999995,-1.4210854715202004e-14,0.0,6542.7921378064175,0,3529.2078621935816,10072,0.0,0.0,0.0,141.932405739852,typical
BASN,2023,202300,0.0,0,6994.895726605961,0.0,0,28.633200000000002,0,0.0,461.9395,1649.0752793426325,963.7465803661407,36.65222914471092,0.0,761.6281803661407,461.9395,0,0,36.65222914471092,202.11840000000004,1649.0752793426325,0.0,935.8,0.0,0.0,1727.9718196338588,-7.105427357601002e-15,0.0,10134.942515459445,0,35.057484540554924,10170,0.0,0.0,0.0,144.97836826443944,peak
BASN,2023,202300,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,964.0133124360113,63.68202448584342,0.0,761.8949124360113,461.9395,0,0,63.68202448584342,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1727.7050875639882,-7.105427357601002e-15,0.0,9603.168036921854,0,1220.8319630781443,10824,0.0,0.0,0.0,167.68131032484723,typical
BASN,2023,202300,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,964.2421485430211,22.598152139697085,0.0,762.1237485430211,461.9395,0,0,22.598152139697085,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1727.4762514569784,0.0,0.0,9562.313000682718,0,1860.6869993172813,11423,0.0,0.0,0.0,176.70868627055552,peak
BASN,2023,202300,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,20.998421499213407,0.0,0.0,461.9395,0,0,20.998421499213407,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,8798.589521499212,0,2557.410478500788,11356,0.0,0.0,0.0,176.9350641811172,typical
BASN,2023,202300,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,964.8795946221604,31.251966354207603,0.0,762.7611946221604,461.9395,0,0,31.251966354207603,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1726.838805377839,0.0,0.0,9571.604260976368,0,1609.3957390236317,11181,0.0,0.0,0.0,170.43266982223247,peak
BASN,2023,202300,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,64.08673187966956,0.0,0.0,461.9395,0,0,64.08673187966956,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,8841.67783187967,0,2034.3221681203304,10876,0.0,0.0,0.0,167.67277059638502,typical
BASN,2023,202301,0.0,0,6582.786445271087,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,499.6592736802006,0.0,0.0,461.9395,0,0,499.6592736802006,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-5.684341886080802e-14,0.0,7775.136818951289,0,2405.863181048712,10181,0.0,0.0,0.0,145.3939748900995,peak
BASN,2023,202301,0.0,0,5233.847364588279,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,520.6320493108533,0.0,0.0,461.9395,0,0,520.6320493108533,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-1.1368683772161603e-13,0.0,6447.170513899133,0,3201.8294861008676,9649,0.0,0.0,0.0,145.9789330088989,typical
BASN,2023,202301,0.0,0,4847.36772124022,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,430.27299193177345,0.0,0.0,461.9395,0,0,430.27299193177345,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-5.684341886080802e-14,0.0,5970.331813171994,0,3292.668186828006,9263,0.0,0.0,0.0,145.37280079385727,peak
BASN,2023,202301,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1345.7876316848628,476.3572445123869,0.0,1143.6692316848628,461.9395,0,0,476.3572445123869,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1345.9307683151367,-5.684341886080802e-14,0.0,4520.31757619725,0,4465.68242380275,8986,0.0,0.0,0.0,145.32539468296167,typical
BASN,2023,202301,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,509.00741916683046,0.0,0.0,461.9395,0,0,509.00741916683046,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-1.1368683772161603e-13,0.0,3409.29851916683,0,5516.70148083317,8926,0.0,0.0,0.0,139.9305849025911,peak
BASN,2023,202301,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1702.1830365704388,406.8976400752064,0.0,1500.0646365704388,461.9395,0,0,406.8976400752064,202.11840000000004,0.0,0.0,935.8,0.0,0.0,989.5353634295607,0.0,0.0,4807.253376645645,0,4101.746623354355,8909,0.0,0.0,0.0,143.04203020908153,typical
BASN,2023,202301,0.0,0,5363.958529841579,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,290.43091035342104,0.0,0.0,461.9395,0,0,290.43091035342104,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-5.684341886080802e-14,0.0,6347.080540195001,0,2742.919459805,9090,0.0,0.0,0.0,143.2999172004852,peak
BASN,2023,202301,0.0,0,7656.10237285804,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1019.681788020352,347.64313912160833,0.0,817.5633880203519,461.9395,0,0,347.64313912160833,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1672.0366119796477,-5.684341886080802e-14,0.0,9514.0,0,0.0,9514,0.0,0.0,0.0,142.73627681171448,typical
BASN,2023,202301,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,114.247,2010.5376300635005,250.87971824813206,0.0,1808.4192300635004,461.9395,0,0,250.87971824813206,202.11840000000004,0.0,114.247,935.8,0.0,0.0,681.180769936499,0.0,0.0,10828.537048311631,0,-510.5370483116312,10318,0.0,0.0,0.0,144.103092542944,peak
BASN,2023,202301,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,1095.4616688893323,1373.276844710254,234.38878640041287,0.0,1171.158444710254,461.9395,0,0,234.38878640041287,202.11840000000004,731.2456688893323,364.216,935.8,0.0,0.0,1318.4415552897456,0.0,0.0,11156.0,0,0.0,11156,0.0,0.0,0.0,142.1801051314316,typical
BASN,2023,202301,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,3162.643165496683,689.4467314083922,213.05497929217455,0.0,487.3283314083922,461.9395,0,0,213.05497929217455,202.11840000000004,2689.334165496683,473.309,935.8,0.0,0.0,2002.2716685916073,0.0,0.0,6763.31757619725,0,4465.68242380275,11229,0.0,0.0,0.0,141.83497829137448,peak
BASN,2023,202301,0.0,0,1259.1148051018388,0.0,0,28.633200000000002,0,0.0,461.9395,4435.061971415407,202.11840000000004,212.44969968000385,0.0,0.0,461.9395,0,0,212.44969968000385,202.11840000000004,3903.340971415407,531.721,935.8,0.0,9.094947017729282e-13,2489.5999999999995,0.0,0.0,6599.317576197249,0,4465.68242380275,11065,0.0,0.0,0.0,134.39298301225148,typical
BASN,2023,202301,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5097.0380335474965,202.11840000000004,395.7612538242234,0.0,0.0,461.9395,0,0,395.7612538242234,202.11840000000004,4618.575033547497,478.463,935.8,0.0,9.094947017729282e-13,2489.5999999999995,0.0,0.0,6487.69038737172,0,4457.309612628279,10945,0.0,0.0,0.0,130.37132101139468,peak
BASN,2023,202301,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5320.613765132205,202.11840000000004,757.2197666683052,0.0,0.0,461.9395,0,0,757.2197666683052,202.11840000000004,4855.035765132205,465.57800000000003,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,7072.72463180051,0,3706.2753681994914,10779,0.0,0.0,0.0,130.2261902198396,typical
BASN,2023,202301,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5430.74564352845,202.11840000000004,413.06875606517883,0.0,0.0,461.9395,0,0,413.06875606517883,202.11840000000004,4869.818643528451,560.927,935.8,0.0,9.094947017729282e-13,2489.5999999999995,-5.684341886080802e-14,0.0,6838.705499593629,0,3696.294500406371,10535,0.0,0.0,0.0,130.40777086735972,peak
BASN,2023,202301,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,5346.096866781064,860.340825807046,552.4415293831104,0.0,658.222425807046,461.9395,0,0,552.4415293831104,202.11840000000004,4751.668866781064,594.428,935.8,0.0,9.094947017729282e-13,1831.3775741929535,0.0,0.0,7551.65192197122,0,2824.3480780287805,10376,0.0,0.0,0.0,130.27401110913095,typical
BASN,2023,202301,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,4713.235946246802,202.11840000000004,676.7850665960477,0.0,0.0,461.9395,0,0,676.7850665960477,202.11840000000004,4305.210946246802,408.025,935.8,0.0,9.094947017729282e-13,2489.5999999999995,1.1368683772161603e-13,0.0,6384.91211284285,0,3831.0878871571495,10216,0.0,0.0,0.0,130.35674679697624,peak
BASN,2023,202301,0.0,0,844.7654924509311,0.0,0,28.633200000000002,0,0.0,461.9395,3583.0422922652924,202.11840000000004,550.8186914810262,0.0,0.0,461.9395,0,0,550.8186914810262,202.11840000000004,3419.8322922652924,163.21,935.8,0.0,4.547473508864641e-13,2489.5999999999995,0.0,0.0,5671.31757619725,0,4465.68242380275,10137,0.0,0.0,0.0,135.14953029708957,typical
BASN,2023,202301,0.0,0,4022.069843333721,0.0,0,28.633200000000002,0,0.0,461.9395,2009.2699059261001,202.11840000000004,164.8912884295123,0.0,0.0,461.9395,0,0,164.8912884295123,202.11840000000004,2009.2699059261001,0.0,935.8,0.0,4.547473508864641e-13,2489.5999999999995,0.0,0.0,6888.922137689334,0,3309.0778623106653,10198,0.0,0.0,0.0,144.97836826443944,peak
BASN,2023,202301,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,47.47673913765886,202.11840000000004,253.5796529384585,0.0,0.0,461.9395,0,0,253.5796529384585,202.11840000000004,47.47673913765886,0.0,935.8,0.0,-7.105427357601002e-15,2489.5999999999995,-2.842170943040401e-14,0.0,8956.047492076117,0,1772.5267604596245,10568,160.574252535742,0.0,0.0,156.53938001053558,typical
BASN,2023,202301,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,235.86871260715685,0.0,0.0,461.9395,0,0,235.86871260715685,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-2.842170943040401e-14,0.0,9013.459812607156,0,2321.540187392844,11335,0.0,0.0,0.0,176.70868627055552,peak
BASN,2023,202301,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1784.2701537979715,201.68270301022403,0.0,1582.1517537979714,461.9395,0,0,201.68270301022403,202.11840000000004,0.0,0.0,935.8,0.0,0.0,907.448246202028,0.0,0.0,10561.425556808194,0,848.5744431918044,11410,0.0,0.0,0.0,176.9350641811172,typical
BASN,2023,202301,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,187.49058368462434,0.0,0.0,461.9395,0,0,187.49058368462434,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,-2.842170943040401e-14,0.0,8965.081683684624,0,2258.9183163153757,11224,0.0,0.0,0.0,170.43266982223247,peak
BASN,2023,202301,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,86.84981924351146,0.0,0.0,461.9395,0,0,86.84981924351146,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,8864.44091924351,0,2080.5590807564895,10945,0.0,0.0,0.0,167.67277059638502,typical
BASN,2023,202302,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1690.5916771573193,114.6249926405819,0.0,1488.4732771573192,461.9395,0,0,114.6249926405819,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1001.1267228426802,-1.4210854715202004e-14,0.0,10258.0893697979,0,-279.0893697979018,9979,0.0,0.0,0.0,148.4559319237431,peak
BASN,2023,202302,0.0,0,7451.568469090742,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1610.8249548166073,159.50507705121893,0.0,1408.7065548166072,461.9395,0,0,159.50507705121893,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1080.8934451833923,0.0,0.0,9712.471200958567,0,-203.47120095856963,9509,0.0,0.0,0.0,145.9789330088989,typical
BASN,2023,202302,0.0,0,6441.588781364308,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,850.8897243501967,122.12469081006681,0.0,648.7713243501967,461.9395,0,0,122.12469081006681,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1840.8286756498028,-1.4210854715202004e-14,0.0,7905.175896524572,0,1181.8241034754287,9087,0.0,0.0,0.0,145.37280079385727,peak
BASN,2023,202302,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1781.4319570889138,96.12017349931176,0.0,1579.3135570889137,461.9395,0,0,96.12017349931176,202.11840000000004,0.0,0.0,935.8,0.0,0.0,910.2864429110857,-1.4210854715202004e-14,0.0,4575.724830588226,0,4296.275169411774,8872,0.0,0.0,0.0,145.32539468296167,typical
BASN,2023,202302,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,228.15180501669036,73.19903187229639,0.0,26.033405016690324,461.9395,0,0,73.19903187229639,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2463.566594983309,0.0,0.0,2999.523536888986,0,5802.476463111014,8802,0.0,0.0,0.0,139.9305849025911,peak
BASN,2023,202302,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,202.11840000000004,68.07325039225324,0.0,0.0,461.9395,0,0,68.07325039225324,202.11840000000004,0.0,0.0,935.8,0.0,0.0,2489.5999999999995,0.0,0.0,2968.3643503922526,0,5861.635649607747,8830,0.0,0.0,0.0,143.04203020908153,typical
BASN,2023,202302,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,2691.6983999999998,62.14608562377108,0.0,2489.58,461.9395,0,0,62.14608562377108,202.11840000000004,0.0,0.0,935.8,0.0,0.0,0.019999999999527063,0.0,0.0,5452.017185623771,0,3503.982814376229,8956,0.0,0.0,0.0,143.29991720048517,peak
BASN,2023,202302,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1051.4046300416114,78.83921528902863,0.0,849.2862300416115,461.9395,0,0,78.83921528902863,202.11840000000004,0.0,0.0,935.8,0.0,0.0,1640.313769958388,-1.4210854715202004e-14,0.0,9583.116545330638,0,-286.1165453306389,9297,0.0,0.0,0.0,142.73627681171445,typical
BASN,2023,202302,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,111.67,1174.3575408673591,99.49390049842697,0.0,972.2391408673591,461.9395,0,0,99.49390049842697,202.11840000000004,0.0,111.67,935.8,0.0,0.0,1517.3608591326404,-1.4210854715202004e-14,0.0,9838.394141365785,0,290.60585863421375,10129,0.0,0.0,0.0,144.103092542944,peak
BASN,2023,202302,0.0,0,6445.5737473287645,0.0,0,28.633200000000002,0,0.0,461.9395,961.9649444802789,534.1448487860688,105.81492048712143,0.0,332.0264487860687,461.9395,0,0,105.81492048712143,202.11840000000004,632.1089444802789,329.856,935.8,0.0,1.1368683772161603e-13,2157.573551213931,0.0,0.0,8538.071161082235,0,2324.9288389177677,10863,0.0,0.0,0.0,142.1801051314316,typical
BASN,2023,202302,0.0,0,2207.6,0.0,0,28.633200000000002,0,0.0,461.9395,2803.3065567201775,2123.733633172681,74.57607769170264,0.0,1921.615233172681,461.9395,0,0,74.57607769170264,202.11840000000004,2555.0555567201773,248.25099999999998,935.8,0.0,4.547473508864641e-13,567.9847668273185,-1.4210854715202004e-14,0.0,7699.788967584561,0,3244.211032415439,10944,0.0,0.0,0.0,141.83497829137448,peak
BASN,2023,202302,0.0,0,1171.632425092928,0.0,0,28.633200000000002,0,0.0,461.9395,4200.009367582215,1246.119092430855,49.48364029394412,0.0,1044.000692430855,461.9395,0,0,49.48364029394412,202.11840000000004,3815.1773675822155,384.832,935.8,0.0,9.094947017729282e-13,1445.5993075691445,-7.105427357601002e-15,0.0,7157.817225399943,0,3774.182774600057,10932,0.0,0.0,0.0,134.39298301225148,typical
BASN,2023,202302,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,4751.280647420655,2629.475100786337,26.25979576681078,0.0,2427.356700786337,461.9395,0,0,26.25979576681078,202.11840000000004,4444.617647420656,306.663,935.8,0.0,9.094947017729282e-13,62.24329921366237,0.0,0.0,8199.788243973804,0,2635.211756026196,10835,0.0,0.0,0.0,132.98074041399042,peak
BASN,2023,202302,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,4852.3559537197,2691.6983999999998,31.700869262190313,0.0,2489.58,461.9395,0,0,31.700869262190313,202.11840000000004,4624.7209537196995,227.63500000000002,935.8,0.0,0.0,0.019999999999527063,0.0,0.0,8368.52792298189,0,2379.47207701811,10748,0.0,0.0,0.0,130.2261902198396,typical
BASN,2023,202302,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,4638.204353139,2630.4061538453516,98.77364871313402,0.0,2428.2877538453517,461.9395,0,0,98.77364871313402,202.11840000000004,4475.853353139,162.351,935.8,0.0,0.0,61.31224615464774,0.0,0.0,8160.156855697486,0,2409.8431443025147,10570,0.0,0.0,0.0,130.40777086735972,peak
BASN,2023,202302,0.0,0,302.2,0.0,0,28.633200000000002,0,0.0,461.9395,4107.517242048045,2691.6983999999998,111.97761899085711,0.0,2489.58,461.9395,0,0,111.97761899085711,202.11840000000004,3815.4572420480445,292.06,935.8,0.0,4.547473508864641e-13,0.019999999999527063,-1.4210854715202004e-14,0.0,7703.965961038902,0,2760.0340389610983,10464,0.0,0.0,0.0,132.8973539445737,typical
BASN,2023,202302,0.0,0,716.3442183831248,0.0,0,28.633200000000002,0,0.0,461.9395,3845.8395744359586,2691.6983999999998,62.89295566801008,0.0,2489.58,461.9395,0,0,62.89295566801008,202.11840000000004,3503.0985744359587,342.74100000000004,935.8,0.0,4.547473508864641e-13,0.019999999999527063,0.0,0.0,7807.347848487094,0,2580.652151512906,10388,0.0,0.0,0.0,135.26824509573922,peak
BASN,2023,202302,0.0,0,2566.108075099475,0.0,0,28.633200000000002,0,0.0,461.9395,3209.125282121327,2631.673123109116,132.04276098210775,0.0,2429.5547231091164,461.9395,0,0,132.04276098210775,202.11840000000004,3042.479282121327,166.64600000000002,935.8,0.0,4.547473508864641e-13,60.045276890883116,-2.842170943040401e-14,0.0,9029.521941312029,0,1299.4780586879738,10329,0.0,0.0,0.0,141.932405739852,typical
BASN,2023,202302,0.0,0,4939.978839530744,0.0,0,28.633200000000002,0,0.0,461.9395,2057.2347987244457,1870.6233382468163,117.40789969524177,0.0,1668.5049382468162,461.9395,0,0,117.40789969524177,202.11840000000004,2030.6057987244455,26.629,935.8,0.0,6.821210263296962e-13,821.0950617531832,-1.4210854715202004e-14,0.0,9475.817576197249,0,903.1824238027502,10379,0.0,0.0,0.0,144.97836826443944,peak
BASN,2023,202302,0.0,0,7962.299999999999,0.0,0,28.633200000000002,0,0.0,461.9395,387.6743291958858,1870.7092637321193,190.20036104404247,0.0,1668.5908637321193,461.9395,0,0,190.20036104404247,202.11840000000004,387.6743291958858,0.0,935.8,0.0,0.0,821.0091362678802,-2.842170943040401e-14,0.0,10901.456653972047,0,-255.45665397204675,10646,0.0,0.0,0.0,162.07913874739532,typical
BASN,2023,202302,0.0,0,8084.9,0.0,0,28.633200000000002,0,0.0,461.9395,0.0,1870.8542397927213,307.1027216584743,0.0,1668.7358397927212,461.9395,0,0,307.1027216584743,202.11840000000004,0.0,0.0,935.8,0.0,0.0,820.8641602072782,-5.684341886080802e-14,0.0,10753.429661451195,0,556.5703385488049,11310,0.0,0.0,0.0,176.70868627055552,peak
