generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6005.19
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6114.79
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6576.14
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6936.34
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,0,6456.49
MISC_hydroelectric_pumped_storage_1,202302,MISC,0,471,5534.35
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5181.12
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5181.12
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5416.42
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5534.19
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5181.12
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5181.12
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6354.4
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6005.19
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6114.79
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6576.14
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6936.34
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,6456.49
MISC_hydroelectric_pumped_storage_1,202303,MISC,0,0,5534.35
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5534.35
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5534.35
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5769.65
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5887.42
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5534.35
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5534.35
MISC_hydroelectric_pumped_storage_1,202304,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6707.63
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6358.42
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6468.02
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6929.37
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,7289.56
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,6809.72
MISC_hydroelectric_pumped_storage_1,202304,MISC,471,0,5887.58
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,5887.58
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,5887.58
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,6122.88
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,6240.65
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,5887.58
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,5887.58
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6707.63
MISC_hydroelectric_pumped_storage_1,202305,MISC,428.072,0,6679.45
MISC_hydroelectric_pumped_storage_1,202305,MISC,207.821,0,6623.88
MISC_hydroelectric_pumped_storage_1,202305,MISC,23.8728,0,6947.27
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,7289.56
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202305,MISC,0,0,6809.72
MISC_hydroelectric_pumped_storage_1,202305,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6476.1
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6593.88
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6240.81
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,6707.63
MISC_hydroelectric_pumped_storage_1,202306,MISC,234.195,0,6855.09
MISC_hydroelectric_pumped_storage_1,202306,MISC,431.218,0,6947.27
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,7289.56
MISC_hydroelectric_pumped_storage_1,202306,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202306,MISC,183.41,0,6947.27
MISC_hydroelectric_pumped_storage_1,202306,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6829.33
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.1
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6594.04
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,7060.86
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,7208.32
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202307,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202307,MISC,0,0,7289.56
MISC_hydroelectric_pumped_storage_1,202307,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202307,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202307,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7182.56
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.33
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,6947.27
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,319.54,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,122.917,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,14.5813,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202308,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7182.56
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.33
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202309,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,157.258,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0.221069,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202310,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,470.834,6829.67
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,235.459,7065.04
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,128.623,7171.88
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202311,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6829.67
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,327.18,6502.32
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,353.146,6476.35
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,7065.04
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,7171.88
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,326.076,6503.42
MISC_hydroelectric_pumped_storage_1,202312,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6358.67
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6031.32
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6358.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6005.35
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,101.16,6728.34
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,0,7065.04
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6700.88
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,117.688,6711.81
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,6032.42
MISC_hydroelectric_pumped_storage_1,202313,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5887.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,0,6358.67
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,0,6358.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,143.737,5887.58
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,470.917,5887.58
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5534.35
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,6257.34
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,6829.5
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,6594.04
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,6229.88
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,6240.81
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5561.42
MISC_hydroelectric_pumped_storage_1,202314,MISC,0,471,5416.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5887.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5887.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6358.67
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6358.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5534.35
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,471,4945.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,471,4945.5
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,471,5786.34
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,235.459,6594.04
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,235.459,6594.04
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6229.88
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,0,5561.42
MISC_hydroelectric_pumped_storage_1,202315,MISC,0,235.293,5181.21
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,471,4945.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5887.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5887.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6358.67
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6829.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6947.27
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6358.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5534.35
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,4945.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,4945.5
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,5786.34
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6229.88
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,32.0405,5529.38
MISC_hydroelectric_pumped_storage_1,202316,MISC,0,471,4710.21
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,5298.73
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,5769.73
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,5769.73
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,6240.73
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,6240.73
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,6711.9
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,7182.73
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,7300.5
MISC_hydroelectric_pumped_storage_1,202317,MISC,24.5345,0,6376.9
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5534.35
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,4945.5
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,4945.5
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5786.34
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,6594.04
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,6229.88
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,6240.81
MISC_hydroelectric_pumped_storage_1,202317,MISC,0,0,5529.38
MISC_hydroelectric_pumped_storage_1,202317,MISC,471,0,5063.44
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,5651.96
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,6122.96
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,6122.96
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,6593.96
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,6593.96
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,7065.12
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,7182.73
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,7300.5
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,6376.9
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,5887.58
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,5534.35
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202318,MISC,0,0,5416.5
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,5298.73
MISC_hydroelectric_pumped_storage_1,202318,MISC,471,0,5298.73
