GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_amortization_period,gen_can_retire_early,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_load_fraction,gen_ramp_limit_up,gen_ramp_limit_down,gen_min_uptime,gen_min_downtime,gen_startup_om,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,state
MISC_mo_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISC,60.0,.,0,False,False,9.642,6.39,0.0,MISC_mo_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MO
MISC_il_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISC,50.0,.,0,False,False,9.21,1.056,0.0,MISC_il_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,IL
MISC_in_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISC,50.0,.,0,False,False,14.846,1.056,0.0,MISC_in_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,IN
MISC_mo_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISC,50.0,.,0,False,False,9.389,1.056,0.0,MISC_mo_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,MO
MISE_mi_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISE,60.0,.,0,False,False,7.934,3.573,0.0,MISE_mi_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MI
MISE_mi_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISE,60.0,.,0,False,False,8.781,4.551,0.0,MISE_mi_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MI
MISE_mi_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISE,50.0,.,0,False,False,11.728,6.8,0.0,MISE_mi_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MI
MISE_mi_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISE,50.0,.,0,False,False,11.35,6.8,0.0,MISE_mi_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MI
MISE_mi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISE,60.0,.,0,False,False,9.927,6.579,0.0,MISE_mi_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MI
MISE_mi_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISE,50.0,.,0,False,False,19.678,1.056,0.0,MISE_mi_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,MI
MISS_ar_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,7.526,3.582,0.0,MISS_ar_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,AR
MISS_ar_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,10.463,4.551,0.0,MISS_ar_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,AR
MISS_la_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,7.367,3.589,0.0,MISS_la_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_la_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,11.415,4.021,0.0,MISS_la_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_ms_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,8.237,4.551,0.0,MISS_ms_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_ms_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,7.027,3.611,0.0,MISS_ms_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_tx_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,7.335,3.558,0.0,MISS_tx_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,TX
MISS_tx_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISS,60.0,.,0,False,False,6.41,3.649,0.0,MISS_tx_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,TX
MISS_ar_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,9.835,6.8,0.0,MISS_ar_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,AR
MISS_la_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,10.367,6.8,0.0,MISS_la_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_la_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,11.822,6.8,0.0,MISS_la_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_ms_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,12.94,6.8,0.0,MISS_ms_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_ms_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,10.146,6.8,0.0,MISS_ms_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_tx_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,11.964,6.8,0.0,MISS_tx_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,TX
MISS_tx_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISS,50.0,.,0,False,False,6.48,6.8,0.0,MISS_tx_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,TX
MISS_la_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISS,60.0,.,0,False,False,9.11,6.038,0.0,MISS_la_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_ms_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISS,60.0,.,0,False,False,7.726,5.12,0.0,MISS_ms_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_tx_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISS,60.0,.,0,False,False,8.16,5.408,0.0,MISS_tx_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,TX
MISS_ar_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,11.648,1.056,0.0,MISS_ar_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,AR
MISS_ar_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,9.21,1.056,0.0,MISS_ar_natural_gas_steam_turbine_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,AR
MISS_la_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,11.552,1.056,0.0,MISS_la_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_la_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,10.574,1.056,0.0,MISS_la_natural_gas_steam_turbine_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,LA
MISS_ms_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,12.706,1.056,0.0,MISS_ms_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_ms_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,12.285,1.056,0.0,MISS_ms_natural_gas_steam_turbine_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,MS
MISS_tx_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,12.925,1.056,0.0,MISS_tx_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,TX
MISS_tx_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,Naturalgas,MISS,50.0,.,0,False,False,11.946,1.056,0.0,MISS_tx_natural_gas_steam_turbine_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,TX
MISW_ia_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISW,60.0,.,0,False,False,9.621,3.611,0.0,MISW_ia_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_ia_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISW,60.0,.,0,False,False,7.691,3.611,0.0,MISW_ia_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_mn_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISW,60.0,.,0,False,False,7.86,4.551,0.0,MISW_mn_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_mn_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISW,60.0,.,0,False,False,7.211,3.611,0.0,MISW_mn_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_wi_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,MISW,60.0,.,0,False,False,9.676,4.551,0.0,MISW_wi_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,WI
MISW_wi_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,Naturalgas,MISW,60.0,.,0,False,False,6.79,3.589,0.0,MISW_wi_natural_gas_fired_combined_cycle_2,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,WI
MISW_ia_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,15.29,6.8,0.0,MISW_ia_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_ia_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,24.991,6.8,0.0,MISW_ia_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_ia_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,12.013,6.8,0.0,MISW_ia_natural_gas_fired_combustion_turbine_3,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_il_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,12.007,6.8,0.0,MISW_il_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,IL
MISW_mn_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,11.799,6.8,0.0,MISW_mn_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_mn_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,9.771,6.8,0.0,MISW_mn_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_mn_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,15.755,6.8,0.0,MISW_mn_natural_gas_fired_combustion_turbine_3,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_mt_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,13.094,6.8,0.0,MISW_mt_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MT
MISW_mt_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,13.094,6.8,0.0,MISW_mt_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MT
MISW_mt_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,15.765,6.8,0.0,MISW_mt_natural_gas_fired_combustion_turbine_3,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MT
MISW_nd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,20.387,6.8,0.0,MISW_nd_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,ND
MISW_nd_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,9.66,6.8,0.0,MISW_nd_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,ND
MISW_sd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,11.873,6.8,0.0,MISW_sd_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,SD
MISW_wi_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,13.44,6.8,0.0,MISW_wi_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,WI
MISW_wi_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,MISW,50.0,.,0,False,False,12.158,6.8,0.0,MISW_wi_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,WI
MISW_ia_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISW,60.0,.,0,False,False,9.747,6.46,0.0,MISW_ia_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_il_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISW,60.0,.,0,False,False,9.642,6.39,0.0,MISW_il_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,IL
MISW_mi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISW,60.0,.,0,False,False,8.304,5.504,0.0,MISW_mi_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MI
MISW_mn_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISW,60.0,.,0,False,False,9.388,6.222,0.0,MISW_mn_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_mt_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISW,60.0,.,0,False,False,15.1,10.008,0.0,MISW_mt_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MT
MISW_wi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,MISW,60.0,.,0,False,False,9.029,5.984,0.0,MISW_wi_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,WI
MISW_ia_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISW,50.0,.,0,False,False,11.623,1.056,0.0,MISW_ia_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,IA
MISW_mn_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISW,50.0,.,0,False,False,9.21,1.056,0.0,MISW_mn_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,MN
MISW_wi_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,MISW,50.0,.,0,False,False,9.21,1.056,0.0,MISW_wi_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,WI
NWPP_id_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,NWPP,60.0,.,0,False,False,7.025,4.551,0.0,NWPP_id_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,ID
NWPP_or_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,NWPP,60.0,.,0,False,False,7.619,4.113,0.0,NWPP_or_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,OR
NWPP_wa_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,NWPP,60.0,.,0,False,False,7.787,4.174,0.0,NWPP_wa_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,WA
NWPP_id_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,12.179,6.8,0.0,NWPP_id_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,ID
NWPP_id_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,12.179,6.8,0.0,NWPP_id_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,ID
NWPP_mt_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,12.344,6.8,0.0,NWPP_mt_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,MT
NWPP_or_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,11.51,6.8,0.0,NWPP_or_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,OR
NWPP_or_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,12.078,6.8,0.0,NWPP_or_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,OR
NWPP_wa_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,14.274,6.8,0.0,NWPP_wa_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,WA
NWPP_wa_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,Naturalgas,NWPP,50.0,.,0,False,False,11.826,6.8,0.0,NWPP_wa_natural_gas_fired_combustion_turbine_2,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,WA
NWPP_mt_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,NWPP,60.0,.,0,False,False,9.304,6.166,0.0,NWPP_mt_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,MT
NWPP_or_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,NWPP,60.0,.,0,False,False,8.689,5.759,0.0,NWPP_or_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,OR
NWPP_wa_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,NWPP,60.0,.,0,False,False,9.152,6.066,0.0,NWPP_wa_natural_gas_internal_combustion_engine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,37.624,False,.,.,1,.,.,.,.,Naturalgas,WA
NWPP_wa_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,NWPP,50.0,.,0,False,False,9.21,1.056,0.0,NWPP_wa_natural_gas_steam_turbine_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,87.479,False,.,.,1,.,.,.,.,Naturalgas,WA
NYCW_nj_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,NYCW,60.0,.,0,False,False,9.397,3.611,0.0,NYCW_nj_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NJ
NYCW_ny_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,NYCW,60.0,.,0,False,False,7.677,4.034,0.0,NYCW_ny_natural_gas_fired_combined_cycle_1,0.0,0.0,.,0.0,1.0,1.0,6.0,6.0,92.081,False,.,.,1,.,.,.,.,Naturalgas,NY
NYCW_nj_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,NYCW,50.0,.,0,False,False,10.236,6.8,0.0,NYCW_nj_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,NJ
NYCW_ny_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,NYCW,50.0,.,0,False,False,10.12,6.8,0.0,NYCW_ny_natural_gas_fired_combustion_turbine_1,0.0,0.0,.,0.0,1.0,1.0,1.0,1.0,119.396,False,.,.,1,.,.,.,.,Naturalgas,NY
