GAS_ZONES,TIMESERIES,DEMAND_SECTORS,gas_ref_price,gas_demand_ref_quantity
ID,20230615,RC,5.13624039790206,64927.9539788847
ID,20230630,EI,4.29031954652316,181758.935426047
ID,20230630,RC,5.83841305981134,50748.6226774274
ID,20230710,EI,4.40907836309842,395296.341941753
ID,20230710,RC,6.00002410489598,45668.1749668864
ID,20230727,EI,4.26588116341493,263667.395240054
ID,20230727,RC,5.80515647517876,46104.019755473
ID,20230803,EI,4.21191591006707,248575.649659206
ID,20230803,RC,5.73171871920146,43986.6701596405
ID,20230831,EI,4.40995178833582,171049.843973275
ID,20230831,RC,6.00121269172675,51740.2962819248
ID,20230906,EI,4.28745878425669,213898.356271776
ID,20230906,RC,5.83452003701979,50488.0827304177
ID,20230912,EI,4.68140630649646,353453.382890462
ID,20230912,RC,6.37061725164078,48354.4009796161
ID,20231005,EI,5.02451012663705,226117.632552143
ID,20231005,RC,6.83752462361109,70765.5693808661
ID,20231020,EI,4.47387887988231,300859.338821725
ID,20231020,RC,6.08820685664001,76680.7992041198
ID,20231121,EI,4.52550055926556,322064.635364173
ID,20231121,RC,6.15845539729355,218781.007528074
ID,20231129,EI,4.64595114449316,370102.427982069
ID,20231129,RC,6.32236865881847,282161.806947072
ID,20231218,EI,4.45667165342122,308158.974244947
ID,20231218,RC,6.06479067642216,285460.871159214
ID,20231228,EI,4.38784274757688,280849.608946598
ID,20231228,RC,5.97112595555078,295025.590967836
IL,20230103,EI,5.41536350127802,1386887.15983636
IL,20230103,RC,6.8992588020189,2843570.07687644
IL,20230130,EI,4.17177708616282,1557152.10464716
IL,20230130,RC,5.31491002865773,4337794.28230014
IL,20230213,EI,3.56913393005615,1438682.59609553
IL,20230213,RC,4.54713311058674,2718671.44456784
IL,20230216,EI,3.65540529466558,1435523.69995996
IL,20230216,RC,4.65704419439549,2625015.19209382
IL,20230306,EI,3.61473019238052,1403239.74867295
IL,20230306,RC,4.60522347037631,2484756.50800911
IL,20230315,EI,3.59448669256345,1441577.2889989
IL,20230315,RC,4.57943293124378,3633260.68104321
IL,20230403,EI,3.05758753360599,1261767.16544886
IL,20230403,RC,3.89541490597925,2068094.15886396
IL,20230410,EI,3.14206951103756,1226314.84484764
IL,20230410,RC,4.00304628220527,1359966.24936743
IL,20230517,EI,3.27242972033215,1301546.20932338
IL,20230517,RC,4.16912725187546,876641.577372728
IL,20230530,EI,3.06541612332987,1724738.48624127
IL,20230530,RC,3.90538865317963,639459.607160411
IL,20230615,EI,3.1628050027603,1255849.48017929
IL,20230615,RC,4.02946362681169,606390.282625183
IL,20230630,EI,3.59519037335068,2737756.83742256
IL,20230630,RC,4.58032943170289,519643.621036357
IL,20230710,EI,3.69470756536214,1503511.7996924
IL,20230710,RC,4.70711590924502,541218.196462289
IL,20230727,EI,3.57471156315059,4300061.69567498
IL,20230727,RC,4.55423910341847,507463.784636345
IL,20230803,EI,3.5294899060624,1704131.60089603
IL,20230803,RC,4.49662599662813,513769.359819679
IL,20230831,EI,3.69543947588099,993398.000656822
IL,20230831,RC,4.70804837482896,673972.531785574
IL,20230906,EI,3.5927931195216,4283731.81072954
IL,20230906,RC,4.57727529238665,517845.43961374
IL,20230912,EI,3.92291219904554,982977.282658914
IL,20230912,RC,4.99785222403351,673455.842401775
IL,20231005,EI,4.21042541055654,2193636.8101867
IL,20231005,RC,5.36414860556835,577515.700064251
IL,20231020,EI,3.74900892720788,1068650.16474712
IL,20231020,RC,4.77629670358826,1080255.53355779
IL,20231121,EI,3.79226672252181,1216616.87590964
IL,20231121,RC,4.83140781939889,1984139.49230207
IL,20231129,EI,3.89320157825433,1431212.27972088
IL,20231129,RC,4.96000042295704,4779418.85902655
IL,20231218,EI,3.73458966210323,1317624.1325505
IL,20231218,RC,4.75792633165138,2763180.76356074
IL,20231228,EI,3.67691260168465,1330989.65615806
IL,20231228,RC,4.68444484390387,2780448.38140101
IN,20230103,EI,3.40294487330459,1814241.73435714
IN,20230103,RC,4.6439363171471,946036.849796501
IN,20230130,EI,2.62149114174459,2121387.13719433
IN,20230130,RC,3.57750077402958,1220226.66094158
IN,20230213,EI,2.24279792234736,2051964.01305428
IN,20230213,RC,3.06070509849212,1006192.03715672
IN,20230216,EI,2.29700973986272,1898560.57784608
IN,20230216,RC,3.1346869693573,702899.105117664
IN,20230306,EI,2.27145002798753,1943982.72757992
IN,20230306,RC,3.09980610038873,785627.002266384
IN,20230315,EI,2.25872927269493,2194784.46393018
IN,20230315,RC,3.0824463194683,1479528.06186839
IN,20230403,EI,1.92134873673928,1794847.1007844
IN,20230403,RC,2.62202930363181,729666.208611117
IN,20230410,EI,1.97443612633363,1669490.7538218
IN,20230410,RC,2.69447668838193,496475.805444852
IN,20230517,EI,2.05635280760485,1501199.06513743
IN,20230517,RC,2.80626687755597,275545.360720204
IN,20230530,EI,1.92626812197719,1961257.13095517
IN,20230530,RC,2.62874269823998,187993.204071542
IN,20230615,EI,1.98746604302098,1503978.95538982
IN,20230615,RC,2.71225837617489,191718.52856603
IN,20230630,EI,2.25917145666407,2013400.72794608
IN,20230630,RC,3.08304975980296,149899.314110721
IN,20230710,EI,2.32170678199932,1632528.15436863
IN,20230710,RC,3.16839056879084,157639.681827107
IN,20230727,EI,2.24630283534893,2980192.35092292
IN,20230727,RC,3.06548818883958,140951.598002619
IN,20230803,EI,2.21788612682802,1753965.35679003
IN,20230803,RC,3.02670842906466,146414.593826241
IN,20230831,EI,2.32216670516925,1471834.54467622
IN,20230831,RC,3.16901821748674,191267.00740309
IN,20230906,EI,2.25766505314642,3309669.70358196
IN,20230906,RC,3.08099399861247,151533.791818521
IN,20230912,EI,2.46510764291549,1668947.70677391
IN,20230912,RC,3.36408708775092,174830.62602613
IN,20231005,EI,2.64577725242329,2318093.75566484
IN,20231005,RC,3.61064358285608,185647.89970409
IN,20231020,EI,2.3558290603769,1561215.39839929
IN,20231020,RC,3.21495661487185,355879.46716035
IN,20231121,EI,2.38301170338125,1786054.97345071
IN,20231121,RC,3.25205226812037,682654.969994332
IN,20231129,EI,2.4464378703914,2253311.2067899
IN,20231129,RC,3.33860879236693,1781287.62683125
IN,20231218,EI,2.34676817937545,1956016.48085545
IN,20231218,RC,3.20259139712235,927234.038749157
IN,20231228,EI,2.31052465536966,2011565.50406778
IN,20231228,RC,3.15313052612432,983898.418587056
KS,20230103,EI,4.11487596094648,429990.595960074
KS,20230103,RC,5.1755644697188,521881.094903058
KS,20230130,EI,3.16993406670253,598088.084843861
KS,20230130,RC,3.98704560785915,1015537.97229615
KS,20230213,EI,2.71201432862641,442119.48035248
KS,20230213,RC,3.41108824028286,489829.56565653
KS,20230216,EI,2.77756781626683,510452.474783353
KS,20230216,RC,3.49353940156157,698556.748824524
KS,20230306,EI,2.74666074962904,402896.082580011
KS,20230306,RC,3.45466544339808,317899.649385949
KS,20230315,EI,2.73127868141828,485439.188565034
KS,20230315,RC,3.43531835093212,552413.815212351
KS,20230403,EI,2.32331466531391,412606.437912507
KS,20230403,RC,2.92219375453775,234298.83071093
KS,20230410,EI,2.38750848314061,403715.452604454
KS,20230410,RC,3.0029347649285,231229.175305441
KS,20230517,EI,2.48656297714894,396208.757647435
KS,20230517,RC,3.12752246201126,161732.815257429
KS,20230530,EI,2.32926323656962,447829.042647854
KS,20230530,RC,2.92967568457132,123702.57564759
KS,20230615,EI,2.40326439249151,450375.648460487
KS,20230615,RC,3.0227520632866,121033.267524622
KS,20230630,EI,2.73181337482435,762323.608879887
KS,20230630,RC,3.43599087185885,117426.692910348
KS,20230710,EI,2.80743173377887,480190.878617684
KS,20230710,RC,3.53110131882684,118618.860296746
KS,20230727,EI,2.71625250549743,884981.889192809
KS,20230727,RC,3.41641888884632,120251.024359308
KS,20230803,EI,2.68189072911391,784680.149850189
KS,20230803,RC,3.37319970298147,120455.404369738
KS,20230831,EI,2.80798787760908,518249.831633377
KS,20230831,RC,3.53180081943755,113838.778985421
KS,20230906,EI,2.72999181618821,574888.689029703
KS,20230906,RC,3.43369977141107,112419.374527937
KS,20230912,EI,2.98083353055554,416235.312531113
KS,20230912,RC,3.74920076748587,112905.651226911
KS,20231005,EI,3.19930108166673,423648.743151404
KS,20231005,RC,4.02398253637727,119493.066310614
KS,20231020,EI,2.84869274394983,423919.916650834
KS,20231020,RC,3.58299814882908,142333.915142843
KS,20231121,EI,2.88156227561079,467459.013823996
KS,20231121,RC,3.62434043516172,342342.609409906
KS,20231129,EI,2.95825784948636,526551.246165701
KS,20231129,RC,3.72080576993789,526515.033657231
KS,20231218,EI,2.83773623339618,459491.968676472
KS,20231218,RC,3.56921738671819,448717.443074166
KS,20231228,EI,2.79391019118156,497005.250577223
KS,20231228,RC,3.51409433827467,591426.197973719
KY,20230103,EI,4.34162763464531,553314.169942085
KY,20230103,RC,5.85158443904482,279859.72554333
KY,20230130,EI,3.34461438804433,792823.406850868
KY,20230130,RC,4.50782405923314,414204.982556772
KY,20230213,EI,2.86146082323468,852409.754594654
KY,20230213,RC,3.85663650483566,427893.37106027
KY,20230216,EI,2.9306266586543,677082.062390912
KY,20230216,RC,3.94985724146111,190165.313990708
KY,20230306,EI,2.89801644733956,746327.076075954
KY,20230306,RC,3.9059056589807,297378.319439579
KY,20230315,EI,2.8817867449,1182791.5536161
KY,20230315,RC,3.88403149513307,687055.719069331
KY,20230403,EI,2.45134172952894,717727.500576858
KY,20230403,RC,3.30388377962879,254384.800110217
KY,20230410,EI,2.51907297005597,691615.384300588
KY,20230410,RC,3.39517098950891,214297.537884186
KY,20230517,EI,2.62358589647319,595209.947582616
KY,20230517,RC,3.53603203641719,95727.7180335534
KY,20230530,EI,2.45761809887654,798866.027173635
KY,20230530,RC,3.31234298163751,73463.3443065962
KY,20230615,EI,2.53569711428196,767570.163061273
KY,20230615,RC,3.41757677642831,66602.7834758164
KY,20230630,EI,2.88235090277253,871296.995822473
KY,20230630,RC,3.88479185914994,59911.3234323995
KY,20230710,EI,2.96213623774723,519736.011882391
KY,20230710,RC,3.99232540736961,64920.0001470463
KY,20230727,EI,2.86593254631901,3518577.78819502
KY,20230727,RC,3.86266343008535,58923.3765855772
KY,20230803,EI,2.82967725227416,622455.854779232
KY,20230803,RC,3.81379905655573,60295.0991954665
KY,20230831,EI,2.962723028077,531278.155237767
KY,20230831,RC,3.99311627509287,69474.312968075
KY,20230906,EI,2.88042896651301,2376884.64256082
KY,20230906,RC,3.88220150058964,58792.2455967499
KY,20230912,EI,3.14509340095892,917590.170812372
KY,20230912,RC,4.23891248930133,62977.8249789721
KY,20231005,EI,3.37559968260136,1194059.5393657
KY,20231005,RC,4.54958560184502,69388.2508902671
KY,20231020,EI,3.00567095026149,563999.919846633
KY,20231020,RC,4.05100087835516,110455.782828693
KY,20231121,EI,3.04035176891835,674948.338964623
KY,20231121,RC,4.09774319618233,238124.404660932
KY,20231129,EI,3.1212736791177,1324653.48808146
KY,20231129,RC,4.20680860444574,812585.475323341
KY,20231218,EI,2.99411067737587,777955.436554518
KY,20231218,RC,4.0354201057461,372707.796902078
KY,20231228,EI,2.94786958583338,822071.77107468
KY,20231228,RC,3.97309701530986,411958.868550333
LA,20230103,EI,4.36830430213929,4562613.1694446
LA,20230103,RC,6.19240411172211,251179.418157856
LA,20230130,EI,3.36516501408454,4286614.44347432
LA,20230130,RC,4.77037775496439,252571.315691747
LA,20230213,EI,2.87904276377683,4407635.33860971
LA,20230213,RC,4.08126243391615,399444.659261177
LA,20230216,EI,2.94863358128812,4338647.57661146
LA,20230216,RC,4.17991271894415,197437.880791473
LA,20230306,EI,2.91582300001138,4357901.86562181
LA,20230306,RC,4.13340122057931,228670.410180895
LA,20230315,EI,2.89949357589785,4442652.00649389
LA,20230315,RC,4.11025301797512,403895.225149558
LA,20230403,EI,2.46640373708365,4340151.582659
LA,20230403,RC,3.4963151800583,164657.316416382
LA,20230410,EI,2.53455114498719,4203953.55566482
LA,20230410,RC,3.59291932201298,212710.519956317
LA,20230517,EI,2.63970623992311,4603805.64007499
LA,20230517,RC,3.74198467946319,131756.700024571
LA,20230530,EI,2.47271867091265,4540143.69354058
LA,20230530,RC,3.50526707981235,126730.523802788
LA,20230615,EI,2.5512774344926,4951608.34862865
LA,20230615,RC,3.6166301115421,121141.46063154
LA,20230630,EI,2.9000612001782,5197956.04664584
LA,20230630,RC,4.11105766863231,117068.215111033
LA,20230710,EI,2.98033676762587,4829801.6130595
LA,20230710,RC,4.22485440062516,114956.65455172
LA,20230727,EI,2.88354196288626,4867399.9653478
LA,20230727,RC,4.08764039138836,112671.909291904
LA,20230803,EI,2.84706390205772,5078691.06284952
LA,20230803,RC,4.035929961382,112271.911605646
LA,20230831,EI,2.98092716342617,4749309.18484963
LA,20230831,RC,4.22569133164655,114400.087794749
LA,20230906,EI,2.89812745478651,4877583.04032107
LA,20230906,RC,4.10831643723306,115653.409090704
LA,20230912,EI,3.16441809159462,4598695.5548735
LA,20230912,RC,4.48580370007692,116308.574885662
LA,20231005,EI,3.39634069447603,4600463.11286896
LA,20231005,RC,4.81457165678287,124745.755078315
LA,20231020,EI,3.02413897453345,4317348.08741239
LA,20231020,RC,4.28694736562858,133982.546536889
LA,20231121,EI,3.05903288577806,4380322.05599468
LA,20231121,RC,4.33641214292429,157972.8666803
LA,20231129,EI,3.1404520120155,4686678.24825226
LA,20231129,RC,4.45182995661429,308984.124477146
LA,20231218,EI,3.01250767078524,4535149.84605985
LA,20231218,RC,4.27045910653001,324939.579553671
LA,20231228,EI,2.96598245579242,4503461.49528386
LA,20231228,RC,4.20450607013572,365785.843158452
MA,20230103,EI,5.31532599817559,479867.498877086
MA,20230103,RC,9.39503309888778,1257951.97032785
MA,20230130,EI,4.09471223851203,468403.29957336
MA,20230130,RC,7.2375536372455,1167005.39171857
MA,20230213,EI,3.5032016530231,457626.902887953
MA,20230213,RC,6.19203704411116,1190658.13310211
MA,20230216,EI,3.58787933478875,463171.642961336
MA,20230216,RC,6.34170794354395,941016.281812789
MA,20230306,EI,3.54795561986118,440392.999397583
MA,20230306,RC,6.27114131728172,1285643.18261413
MA,20230315,EI,3.52808607632151,431645.815127945
MA,20230315,RC,6.23602117238769,1348386.59820726
MA,20230403,EI,3.00110500527583,407633.538593228
MA,20230403,RC,5.304562856066,1347730.85119828
MA,20230410,EI,3.08402635504548,394614.950960145
MA,20230410,RC,5.45112937446163,1021056.17308555
MA,20230517,EI,3.21197843239499,422042.864820876
MA,20230517,RC,5.67728935076085,382357.032196801
MA,20230530,EI,3.00878897819447,349747.12105278
MA,20230530,RC,5.3181445592252,423775.311814751
MA,20230615,EI,3.10437880197039,412422.931849117
MA,20230615,RC,5.48710306875027,281519.322925949
MA,20230630,EI,3.52877675807942,456442.189345121
MA,20230630,RC,6.23724197765506,251521.479357199
MA,20230710,EI,3.62645557831727,541122.977387829
MA,20230710,RC,6.40989286482734,239753.254880778
MA,20230727,EI,3.50867625102343,624978.793358316
MA,20230727,RC,6.2017135962989,232418.764195398
MA,20230803,EI,3.46428996937405,386156.980242835
MA,20230803,RC,6.1232592201467,244663.479171577
MA,20230831,EI,3.62717396832162,464072.552135515
MA,20230831,RC,6.41116264543365,232729.019048339
MA,20230906,EI,3.52642378849595,739979.655982928
MA,20230906,RC,6.23308301786126,224323.189170435
MA,20230912,EI,3.85044460916169,513681.802759845
MA,20230912,RC,6.80580166878281,225145.883578701
MA,20231005,EI,4.13264661602655,536817.62054566
MA,20231005,RC,7.30460403687424,255544.893885614
MA,20231020,EI,3.67975383618803,380041.739745097
MA,20231020,RC,6.50409948488803,373572.061869465
MA,20231121,EI,3.72221253429789,420314.708892175
MA,20231121,RC,6.57914678663673,1292534.40256967
MA,20231129,EI,3.82128282988757,416247.870931989
MA,20231129,RC,6.75425715738372,1267445.62952522
MA,20231218,EI,3.66560093681807,392860.999072028
MA,20231218,RC,6.47908371763846,817115.242556911
MA,20231228,EI,3.60898933933826,393983.857958804
MA,20231228,RC,6.37902064864018,921268.413954609
MD,20230103,EI,7.56283523454344,239158.690156976
MD,20230103,RC,11.2268583867793,656235.690975746
MD,20230130,EI,5.8261024823998,292777.668947708
MD,20230130,RC,8.64871777425608,711573.806033886
MD,20230213,EI,4.98448014369911,320842.331918064
MD,20230213,RC,7.39934838847533,801475.363540286
MD,20230216,EI,5.10496256668814,356142.569152757
MD,20230216,RC,7.57820182889085,430062.944369498
MD,20230306,EI,5.04815768246245,353334.460632117
MD,20230306,RC,7.49387625903495,579024.559790684
MD,20230315,EI,5.01988658789033,350390.84829284
MD,20230315,RC,7.4519084565697,908228.606595873
MD,20230403,EI,4.27007914176009,337264.274891175
MD,20230403,RC,6.33883620866359,595982.901743622
MD,20230410,EI,4.38806259300072,325912.344421074
MD,20230410,RC,6.51397998186283,523197.573577745
MD,20230517,EI,4.57011736805008,564577.507628022
MD,20230517,RC,6.7842361906429,183208.868694541
MD,20230530,EI,4.28101217223655,421637.765537747
MD,20230530,RC,6.35506604589935,189291.847054806
MD,20230615,EI,4.41702077971697,384366.987803756
MD,20230615,RC,6.55696775712417,180851.110142517
MD,20230630,EI,5.02086931450698,622512.996076293
MD,20230630,RC,7.45336729207464,153678.235085077
MD,20230710,EI,5.15985022059196,764997.404252849
MD,20230710,RC,7.65968131356164,148501.396307827
MD,20230727,EI,4.99226959681376,1681798.09528805
MD,20230727,RC,7.41091165599558,145689.193586923
MD,20230803,EI,4.92911521363886,514400.99600726
MD,20230803,RC,7.31716039811143,146640.045996711
MD,20230831,EI,5.16087237148897,801459.226385252
MD,20230831,RC,7.66119867352187,145633.894091704
MD,20230906,EI,5.01752142553879,3494480.5560508
MD,20230906,RC,7.44839742638605,143657.347097485
MD,20230912,EI,5.47854979521877,974393.602741715
MD,20230912,RC,8.1327836463904,145688.424233829
MD,20231005,EI,5.88007686646689,783930.999954402
MD,20231005,RC,8.72884153044571,172497.245197073
MD,20231020,EI,5.23568488110066,415820.94364634
MD,20231020,RC,7.77225615724618,242383.554680972
MD,20231121,EI,5.29609662972874,392745.479762867
MD,20231121,RC,7.86193603598364,621438.722093683
MD,20231129,EI,5.43705737652761,392074.809569608
MD,20231129,RC,8.07118908637103,1024713.6102077
MD,20231218,EI,5.21554763155796,363608.222692673
MD,20231218,RC,7.7423628643337,468168.893536517
MD,20231228,EI,5.13499863338718,350692.74284905
MD,20231228,RC,7.62278969268375,497743.680426821
ME,20230103,EI,5.34867183254307,88552.2429001538
ME,20230103,RC,8.57235724009011,67934.5168361498
ME,20230130,EI,4.12040052106229,95890.0120276938
ME,20230130,RC,6.60379741824719,69045.3998099225
ME,20230213,EI,3.52517907870078,99486.2815882898
ME,20230213,RC,5.64983146171952,61216.4522609527
ME,20230216,EI,3.61038798808103,101967.481579318
ME,20230216,RC,5.78639643226075,57209.0654983268
ME,20230306,EI,3.57021381070096,93892.9645543611
ME,20230306,RC,5.72200897101601,62214.5661982284
ME,20230315,EI,3.55021961506882,88499.9790041066
ME,20230315,RC,5.68996412080776,62510.2341671756
ME,20230403,EI,3.01993251471922,67668.2832205122
ME,20230403,RC,4.84006893068782,75835.9950017244
ME,20230410,EI,3.10337407370951,74879.7622097246
ME,20230410,RC,4.97380135524652,52281.7477658377
ME,20230517,EI,3.23212886170738,72726.3611116895
ME,20230517,RC,5.18015763838477,24562.7338395842
ME,20230530,EI,3.02766469323961,72321.1308144469
ME,20230530,RC,4.85246135231998,22553.1378799577
ME,20230615,EI,3.12385420223369,72793.522727814
ME,20230615,RC,5.00662501381613,15003.1511536717
ME,20230630,EI,3.55091462983651,82788.6011356696
ME,20230630,RC,5.69107802628977,12953.7397430008
ME,20230710,EI,3.64920624066556,78972.6046989793
ME,20230710,RC,5.84861074246876,12621.1953308427
ME,20230727,EI,3.53068802173248,121716.01606526
ME,20230727,RC,5.65866068683588,12634.9401995432
ME,20230803,EI,3.4860232816035,85182.4554303299
ME,20230803,RC,5.58707616634018,14749.4124863628
ME,20230831,EI,3.64992913750807,74464.8325872191
ME,20230831,RC,5.84976933476527,14140.5020012831
ME,20230906,EI,3.54854689883784,141469.33618357
ME,20230906,RC,5.68728324571535,12785.6324203414
ME,20230912,EI,3.87460047245631,72080.7792680895
ME,20230912,RC,6.20985180104522,12951.3888201663
ME,20231005,EI,4.15857288086988,76188.1337275678
ME,20231005,RC,6.66497655116332,15155.0401396709
ME,20231020,EI,3.70283886652798,63503.9513951269
ME,20231020,RC,5.93456816199474,21202.7851298468
ME,20231121,EI,3.74556393037253,112182.599532715
ME,20231121,RC,6.00304394847929,78357.4264258627
ME,20231129,EI,3.84525574600982,95895.307832298
ME,20231129,RC,6.16282078360992,71791.8659693285
ME,20231218,EI,3.68859717857979,66487.0585517191
ME,20231218,RC,5.91174289983322,48611.1375555458
ME,20231228,EI,3.63163042678705,66384.5773262993
ME,20231228,RC,5.82044185118715,55953.6953520895
MI,20230103,EI,5.9822426855251,1493728.03210143
MI,20230103,RC,7.42235916843533,2234162.21781402
MI,20230130,EI,4.6084778895173,1646852.22748978
MI,20230130,RC,5.7178854008307,2815114.36335302
MI,20230213,EI,3.94275016657681,1542750.05617146
MI,20230213,RC,4.89189579663009,1987633.42108542
MI,20230216,EI,4.03805240063427,1497025.28282996
MI,20230216,RC,5.01014031593725,1704849.20770136
MI,20230306,EI,3.99311943665681,1516753.6694795
MI,20230306,RC,4.95439055540847,1829191.25617555
MI,20230315,EI,3.97075685126775,1612955.56279135
MI,20230315,RC,4.92664458296673,2841190.24279192
MI,20230403,EI,3.37765519414356,1431368.26833046
MI,20230403,RC,4.1907644533923,1999170.40340343
MI,20230410,EI,3.47098072832597,1313042.9143951
MI,20230410,RC,4.3065564181623,1258550.05457271
MI,20230517,EI,3.61498701864279,1355577.608987
MI,20230517,RC,4.48522961238621,739773.707215888
MI,20230530,EI,3.38630327909717,2028881.59374088
MI,20230530,RC,4.20149440802956,467468.813853204
MI,20230615,EI,3.49388680723644,1048092.61867331
MI,20230615,RC,4.3349767203385,462087.930276607
MI,20230630,EI,3.97153419322113,1967362.36011564
MI,20230630,RC,4.92760905590406,345607.2634208
MI,20230710,EI,4.08146882528306,1327828.9523434
MI,20230710,RC,5.06400845778518,348972.391424917
MI,20230727,EI,3.94891166520454,2196829.84997194
MI,20230727,RC,4.89954056435933,311927.77109017
MI,20230803,EI,3.89895621396302,1680286.12380885
MI,20230803,RC,4.83755924380324,314545.076473724
MI,20230831,EI,4.0822773520508,889793.434003427
MI,20230831,RC,5.06501162271562,405368.198704384
MI,20230906,EI,3.96888599533359,5027508.61589308
MI,20230906,RC,4.92432335238053,322975.146568166
MI,20230912,EI,4.333561875054,1086337.94115708
MI,20230912,RC,5.37678833944957,372683.347656713
MI,20231005,EI,4.65117191289312,2516036.74552311
MI,20231005,RC,5.77085723639459,390011.330317904
MI,20231020,EI,4.14145444298703,1233261.15452913
MI,20231020,RC,5.13843452555683,708049.543083563
MI,20231121,EI,4.18924045579072,1454089.47476107
MI,20231121,RC,5.19772415469787,1778995.00487708
MI,20231129,EI,4.30074115233268,1576257.3715358
MI,20231129,RC,5.33606662269363,2847640.33961652
MI,20231218,EI,4.12552577205246,1415775.41977309
MI,20231218,RC,5.11867131584315,1774081.94527881
MI,20231228,EI,4.0618110883142,1386033.18203291
MI,20231228,RC,5.03961847698843,1771474.36940547
MN,20230103,EI,5.06856682385627,721782.155863281
MN,20230103,RC,7.13126107597363,1352860.94181137
MN,20230130,EI,3.90461894764007,881847.710089245
MN,20230130,RC,5.49363520014318,2047852.15375708
MN,20230213,EI,3.34056870300822,704223.962624717
MN,20230213,RC,4.70004014769082,1050520.43765601
MN,20230216,EI,3.42131530042591,763901.746564411
MN,20230216,RC,4.8136472258242,1330097.24094204
MN,20230306,EI,3.38324500764679,725221.473591697
MN,20230306,RC,4.76008391957186,1091074.5217445
MN,20230315,EI,3.3642978895914,774394.611317617
MN,20230315,RC,4.73342611862223,1401699.31174489
MN,20230403,EI,2.86178143539477,643678.264516842
MN,20230403,RC,4.02640653016935,729296.24767757
MN,20230410,EI,2.9408532369317,590754.076502154
MN,20230410,RC,4.13765724069633,502712.413826213
MN,20230517,EI,3.0628652554833,691354.658182911
MN,20230517,RC,4.30932303675581,268371.050348808
MN,20230530,EI,2.86910868686047,1085418.10045034
MN,20230530,RC,4.03671566586533,197980.264376305
MN,20230615,EI,2.96026084002195,715607.619558102
MN,20230615,RC,4.16496292478912,200212.405713492
MN,20230630,EI,3.36495650707699,1092064.73806444
MN,20230630,RC,4.73435276581899,172596.959490042
MN,20230710,EI,3.45810067693994,834497.579472296
MN,20230710,RC,4.86540270874785,171858.255346062
MN,20230727,EI,3.34578914777642,2016276.59964315
MN,20230727,RC,4.70738509466863,158450.037829949
MN,20230803,EI,3.30346345887613,1794581.43575557
MN,20230803,RC,4.64783462443556,158013.725780405
MN,20230831,EI,3.45878571634182,679971.016614394
MN,20230831,RC,4.86636653047338,173154.188437579
MN,20230906,EI,3.36271277196603,1362019.55440918
MN,20230906,RC,4.73119592456235,166464.262552084
MN,20230912,EI,3.67169122078154,559528.874214177
MN,20230912,RC,5.1659156514449,202540.349973923
MN,20231005,EI,3.94079225618592,555484.673794897
MN,20231005,RC,5.54452952908999,249809.094405522
MN,20231020,EI,3.5089246116724,609392.34382805
MN,20231020,RC,4.93690985466917,383227.51291692
MN,20231121,EI,3.54941220334554,689413.221582644
MN,20231121,RC,4.99387419914612,693855.8258578
MN,20231129,EI,3.64388325058287,778164.038346476
MN,20231129,RC,5.12679100292567,1324162.20404056
MN,20231218,EI,3.49542874778135,738710.105393014
MN,20231218,RC,4.91792173984352,1075286.06882594
MN,20231228,EI,3.44144529221716,724345.316457676
MN,20231228,RC,4.84196928054091,1023486.91870623
MO,20230103,EI,4.44833430462123,276589.674882891
MO,20230103,RC,5.79826436313372,788594.111353809
MO,20230130,EI,3.42681689220517,498097.389627938
MO,20230130,RC,4.46674842860079,1527217.86154489
MO,20230213,EI,2.93178858540327,345005.335487704
MO,20230213,RC,3.82149454399729,837266.039031627
MO,20230216,EI,3.00265434918959,339465.68103888
MO,20230216,RC,3.91386584628488,791274.317158448
MO,20230306,EI,2.96924265802686,300768.400480264
MO,20230306,RC,3.87031475391765,528198.005889952
MO,20230315,EI,2.9526140688914,412330.22350856
MO,20230315,RC,3.8486399090902,1080929.83795821
MO,20230403,EI,2.51158975974778,313309.579355953
MO,20230403,RC,3.27377854304435,396659.080261961
MO,20230410,EI,2.58098566978085,287329.500855557
MO,20230410,RC,3.36423393702722,357344.530911957
MO,20230517,EI,2.68806727027284,251638.488788118
MO,20230517,RC,3.50381144752031,207551.645862605
MO,20230530,EI,2.51802038702097,388909.171464721
MO,20230530,RC,3.28216066417046,159305.071910652
MO,20230615,EI,2.59801839512453,396093.54246656
MO,20230615,RC,3.38643556073717,144950.574952888
MO,20230630,EI,2.9531920923952,1058830.04845479
MO,20230630,RC,3.84939334461316,129640.540761343
MO,20230710,EI,3.03493835726176,363763.92162261
MO,20230710,RC,3.95594703908317,132014.172684769
MO,20230727,EI,2.93637021258799,1263359.05564556
MO,20230727,RC,3.82746655145246,122902.069438881
MO,20230803,EI,2.8992238514084,578520.216645364
MO,20230803,RC,3.77904743375621,121837.04440925
MO,20230831,EI,3.03553956947367,339522.216672703
MO,20230831,RC,3.95673070036047,126305.962079401
MO,20230906,EI,2.95122291960703,566748.914731833
MO,20230906,RC,3.84682658959418,120143.722147807
MO,20230912,EI,3.22239216350169,286021.56768361
MO,20230912,RC,4.20028720104573,126856.763274671
MO,20231005,EI,3.45856373010001,291259.935063666
MO,20231005,RC,4.50812943690689,136078.41261432
MO,20231020,EI,3.07954304734933,266064.492038619
MO,20231020,RC,4.01408785478011,204174.999022566
MO,20231121,EI,3.1150762363572,314983.976361264
MO,20231121,RC,4.0604042531045,503560.586008163
